Acompanhantes por faixa etária,Atrativos visitados,Cidade e estado de origem,Data de chegada,Data de partida,Gasto médio diário em Olímpia,Grau de escolaridade,Motivo da viagem,Ocupação profissional,Perfil_Latente_Gerador,Renda familiar
Sozinho,"Restaurantes, parques, saídas à noite",Goiânia - GO,2023-02-14,2023-02-18,593.82,Ensino Médio,Lazer,Assalariado,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-04-22,2023-04-26,703.87,Superior Incompleto,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Campinas - SP,2023-05-01,2023-05-02,732.01,Superior Completo,Negócios,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-11-16,2023-11-20,714.06,Pós-graduação,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Ribeirão Preto - SP,2023-09-07,2023-09-08,1382.84,Pós-graduação,Lazer,Servidor Público,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2023-09-06,2023-09-10,757.88,Superior Completo,Negócios,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-09-08,2023-09-09,468.58,Superior Completo,Visitar familiares,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2023-08-04,2023-08-07,657.75,Superior Completo,Lazer,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Curitiba - PR,2023-09-05,2023-09-09,516.69,Pós-graduação,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,3 a 6 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-10-31,2023-11-03,1497.14,Pós-graduação,Lazer,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",Ribeirão Preto - SP,2023-11-02,2023-11-03,527.62,Superior Completo,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Curitiba - PR,2023-04-21,2023-04-23,741.2,Superior Completo,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Ribeirão Preto - SP,2023-12-30,2024-01-03,719.27,Superior Completo,Saúde/Bem-estar,Assalariado,Casal de fim de semana,3 a 6 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-11-13,2023-11-14,763.63,Superior Completo,Lazer,CLT,Casal de fim de semana,6 a 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-04-30,2023-05-01,656.24,Pós-graduação,Lazer,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2024-01-01,2024-01-03,452.19,Superior Completo,Lazer,CLT,Casal de fim de semana,3 a 6 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2023-04-03,2023-04-07,605.22,Pós-graduação,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,Mais de 10 salários mínimos
Casal,Conhecer pontos turísticos principais,São Paulo - SP,2023-11-02,2023-11-06,603.95,Superior Completo,Eventos,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Campinas - SP,2023-09-05,2023-09-07,553.55,Superior Completo,Lazer,Assalariado,Casal de fim de semana,Mais de 10 salários mínimos
Casal,Parques aquáticos,Goiânia - GO,2023-05-02,2023-05-05,735.94,Superior Completo,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-04-22,2023-04-26,450.02,Superior Incompleto,Lazer,CLT,Casal de fim de semana,6 a 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",Curitiba - PR,2023-04-19,2023-04-21,674.68,Superior Completo,Lazer,CLT,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-10-31,2023-11-01,462.71,Superior Incompleto,Lazer,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",Campinas - SP,2023-11-16,2023-11-17,669.59,Superior Completo,Lazer,CLT,Casal de fim de semana,Até 3 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-02-22,2023-02-23,576.65,Pós-graduação,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Ribeirão Preto - SP,2023-02-03,2023-02-05,776.61,Superior Completo,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-04-21,2023-04-23,567.94,Superior Completo,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,Parques aquáticos,São Paulo - SP,2023-01-13,2023-01-17,541.09,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",Campinas - SP,2023-12-29,2023-12-30,660.77,Superior Completo,Lazer,Aposentado,Casal de fim de semana,Até 3 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-04-22,2023-04-25,644.77,Pós-graduação,Lazer,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Casal,Participar de eventos da cidade,Belo Horizonte - MG,2023-05-01,2023-05-05,1541.29,Pós-graduação,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",Ribeirão Preto - SP,2023-09-07,2023-09-09,339.26,Superior Incompleto,Lazer,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-11-13,2023-11-15,541.74,Ensino Médio,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Grupo de amigos,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-04-20,2023-04-22,502.37,Ensino Médio,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2023-04-13,2023-04-14,424.46,Ensino Médio,Lazer,Servidor Público,Casal de fim de semana,3 a 6 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2023-02-02,2023-02-06,791.46,Superior Completo,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2023-07-01,2023-07-03,226.01,Ensino Médio,Lazer,Aposentado,Casal de fim de semana,Até 3 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Goiânia - GO,2023-11-03,2023-11-07,770.95,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-04-04,2023-04-08,321.42,Superior Incompleto,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,3 a 6 salários mínimos
Casal,Parques aquáticos,São Paulo - SP,2023-12-30,2024-01-03,455.36,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2023-04-29,2023-05-02,426.65,Superior Incompleto,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,Até 3 salários mínimos
Grupo de amigos,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2023-08-22,2023-08-25,1330.89,Pós-graduação,Lazer,Estudante,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Campinas - SP,2023-04-30,2023-05-02,713.25,Superior Completo,Lazer,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-04-06,2023-04-10,137.46,Superior Completo,Lazer,Assalariado,Casal de fim de semana,Até 3 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",Curitiba - PR,2023-11-02,2023-11-03,488.24,Superior Incompleto,Lazer,Estudante,Casal de fim de semana,3 a 6 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2023-04-05,2023-04-09,735.39,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,3 a 6 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Campinas - SP,2023-09-12,2023-09-16,723.71,Superior Completo,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Campinas - SP,2023-05-01,2023-05-04,608.34,Ensino Médio,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Ribeirão Preto - SP,2023-04-19,2023-04-21,759.78,Superior Completo,Negócios,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Casal,Parques aquáticos,Campinas - SP,2023-05-01,2023-05-02,642.78,Superior Completo,Negócios,Empresário/Profissional Liberal,Casal de fim de semana,Até 3 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Curitiba - PR,2023-01-31,2023-02-02,783.41,Superior Incompleto,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-04-30,2023-05-01,720.18,Superior Incompleto,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Ribeirão Preto - SP,2023-11-06,2023-11-07,129.15,Superior Completo,Lazer,Aposentado,Casal de fim de semana,Até 3 salários mínimos
Casal,Participar de eventos da cidade,São José do Rio Preto - SP,2023-09-07,2023-09-09,490.07,Ensino Médio,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2023-12-31,2024-01-01,985.19,Pós-graduação,Lazer,Servidor Público,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-05-01,2023-05-04,734.18,Pós-graduação,Eventos,Estudante,Casal de fim de semana,3 a 6 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Ribeirão Preto - SP,2023-05-19,2023-05-21,508.77,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-09-05,2023-09-09,631.66,Superior Completo,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Curitiba - PR,2023-05-02,2023-05-04,456.37,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-11-14,2023-11-15,790.17,Pós-graduação,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Casal,Participar de eventos da cidade,Curitiba - PR,2023-12-31,2024-01-01,1605.64,Ensino Médio,Lazer,Servidor Público,Casal de fim de semana,Mais de 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-04-06,2023-04-10,467.76,Superior Completo,Eventos,Servidor Público,Casal de fim de semana,3 a 6 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Curitiba - PR,2023-07-16,2023-07-18,781.74,Superior Completo,Lazer,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2023-10-31,2023-11-02,521.57,Superior Completo,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-01-11,2023-01-15,684.19,Superior Completo,Lazer,CLT,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-09-07,2023-09-08,780.9,Superior Completo,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-05-02,2023-05-03,523.72,Ensino Médio,Lazer,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-03-03,2023-03-07,644.45,Superior Completo,Lazer,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2023-09-08,2023-09-11,740.79,Superior Completo,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2023-09-06,2023-09-07,735.53,Superior Completo,Lazer,Estudante,Casal de fim de semana,Até 3 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Curitiba - PR,2023-12-31,2024-01-04,732.29,Superior Incompleto,Lazer,Estudante,Casal de fim de semana,Até 3 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Ribeirão Preto - SP,2023-04-21,2023-04-25,576.08,Superior Completo,Eventos,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Campinas - SP,2023-09-06,2023-09-10,738.32,Superior Completo,Lazer,CLT,Casal de fim de semana,Até 3 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",Campinas - SP,2023-04-06,2023-04-07,759.45,Superior Completo,Eventos,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Campinas - SP,2023-04-29,2023-05-01,620.33,Ensino Médio,Lazer,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-04-04,2023-04-05,513.13,Superior Completo,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Grupo de amigos,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-04-20,2023-04-24,538.22,Ensino Médio,Lazer,CLT,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-04-22,2023-04-26,502.56,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,Mais de 10 salários mínimos
Casal,Participar de eventos da cidade,São Paulo - SP,2023-04-03,2023-04-06,576.47,Superior Incompleto,Lazer,Aposentado,Casal de fim de semana,Até 3 salários mínimos
Casal,Participar de eventos da cidade,São Paulo - SP,2023-09-06,2023-09-10,722.78,Superior Incompleto,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,Parques aquáticos,Campinas - SP,2023-04-21,2023-04-24,548.73,Superior Completo,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,Mais de 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-12-21,2023-12-25,535.31,Superior Completo,Visitar familiares,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Casal,Participar de eventos da cidade,São Paulo - SP,2023-04-03,2023-04-06,638.06,Superior Completo,Negócios,Servidor Público,Casal de fim de semana,Mais de 10 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2023-04-05,2023-04-06,679.24,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Campinas - SP,2023-04-21,2023-04-24,145.2,Ensino Médio,Lazer,CLT,Casal de fim de semana,Até 3 salários mínimos
Casal,Parques aquáticos,Goiânia - GO,2023-01-06,2023-01-08,443.88,Superior Incompleto,Lazer,Servidor Público,Casal de fim de semana,3 a 6 salários mínimos
Casal,Parques aquáticos,São Paulo - SP,2023-09-07,2023-09-08,485.15,Pós-graduação,Lazer,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2023-12-29,2023-12-31,1698.98,Superior Incompleto,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,Mais de 10 salários mínimos
Casal,Participar de eventos da cidade,São Paulo - SP,2023-09-08,2023-09-10,490.36,Pós-graduação,Lazer,Estudante,Casal de fim de semana,Até 3 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-12-30,2024-01-02,533.59,Superior Completo,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Curitiba - PR,2023-04-21,2023-04-24,698.21,Pós-graduação,Lazer,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Casal,Participar de eventos da cidade,Goiânia - GO,2023-08-31,2023-09-03,241.03,Ensino Médio,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,Até 3 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2023-12-19,2023-12-23,195.75,Ensino Médio,Saúde/Bem-estar,CLT,Casal de fim de semana,Até 3 salários mínimos
Grupo de amigos,"Restaurantes, parques, saídas à noite",Goiânia - GO,2023-09-06,2023-09-09,555.72,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2023-11-15,2023-11-19,413.6,Pós-graduação,Lazer,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Grupo de amigos,"Restaurantes, parques, saídas à noite",Ribeirão Preto - SP,2023-11-03,2023-11-04,529.15,Superior Completo,Lazer,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Campinas - SP,2023-11-02,2023-11-04,140.68,Pós-graduação,Lazer,Aposentado,Casal de fim de semana,Até 3 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Campinas - SP,2023-09-08,2023-09-12,647.59,Superior Completo,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,Conhecer pontos turísticos principais,Campinas - SP,2023-09-05,2023-09-09,744.23,Ensino Médio,Lazer,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Ribeirão Preto - SP,2023-02-24,2023-02-27,602.74,Pós-graduação,Lazer,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2023-09-11,2023-09-14,776.52,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2023-11-01,2023-11-02,640.42,Superior Completo,Eventos,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2023-05-19,2023-05-20,301.45,Superior Incompleto,Lazer,Estudante,Casal de fim de semana,3 a 6 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-09-05,2023-09-07,314.74,Superior Incompleto,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2023-12-31,2024-01-01,609.03,Superior Completo,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Goiânia - GO,2023-11-13,2023-11-14,640.36,Ensino Médio,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,3 a 6 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Campinas - SP,2023-04-19,2023-04-20,772.91,Ensino Médio,Negócios,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2023-11-02,2023-11-06,746.11,Superior Completo,Lazer,CLT,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Campinas - SP,2023-10-31,2023-11-04,457.44,Superior Completo,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-11-02,2023-11-05,564.04,Superior Incompleto,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-04-20,2023-04-23,188.85,Pós-graduação,Lazer,Assalariado,Casal de fim de semana,Até 3 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2023-12-29,2024-01-02,488.66,Superior Incompleto,Eventos,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Ribeirão Preto - SP,2023-04-21,2023-04-22,656.47,Superior Completo,Negócios,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-12-08,2023-12-11,639.57,Superior Completo,Lazer,CLT,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-09-08,2023-09-09,754.59,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-04-20,2023-04-24,691.89,Superior Incompleto,Lazer,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Casal,Parques aquáticos,Goiânia - GO,2023-11-16,2023-11-19,624.35,Superior Completo,Lazer,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Curitiba - PR,2023-11-16,2023-11-17,534.97,Superior Completo,Lazer,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-11-13,2023-11-17,498.33,Superior Completo,Lazer,CLT,Casal de fim de semana,6 a 10 salários mínimos
Grupo de amigos,"Restaurantes, parques, saídas à noite",Curitiba - PR,2023-11-16,2023-11-17,181.58,Pós-graduação,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-02-22,2023-02-26,473.59,Superior Completo,Saúde/Bem-estar,Empresário/Profissional Liberal,Casal de fim de semana,3 a 6 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-05-02,2023-05-05,102.24,Pós-graduação,Lazer,Servidor Público,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Curitiba - PR,2023-11-02,2023-11-06,562.36,Ensino Médio,Eventos,Empresário/Profissional Liberal,Casal de fim de semana,3 a 6 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-04-05,2023-04-09,734.36,Superior Completo,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2023-04-30,2023-05-04,787.34,Pós-graduação,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2023-09-07,2023-09-10,769.13,Superior Completo,Eventos,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Grupo de amigos,Hoteis,Curitiba - PR,2023-04-20,2023-04-23,536.04,Superior Completo,Lazer,Estudante,Casal de fim de semana,Até 3 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2023-11-13,2023-11-16,279.97,Ensino Médio,Saúde/Bem-estar,Assalariado,Casal de fim de semana,Até 3 salários mínimos
Casal,Conhecer pontos turísticos principais,São Paulo - SP,2023-09-08,2023-09-11,789.3,Ensino Médio,Lazer,Estudante,Casal de fim de semana,3 a 6 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-04-03,2023-04-04,459.09,Pós-graduação,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2023-09-08,2023-09-11,751.85,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,3 a 6 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-11-01,2023-11-04,781.34,Superior Completo,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,Mais de 10 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-04-29,2023-05-02,682.55,Superior Completo,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,Mais de 10 salários mínimos
Grupo de amigos,"Restaurantes, parques, saídas à noite",Curitiba - PR,2023-09-08,2023-09-11,1222.39,Pós-graduação,Negócios,Empresário/Profissional Liberal,Casal de fim de semana,Mais de 10 salários mínimos
Grupo de amigos,Parques aquáticos,São Paulo - SP,2023-04-29,2023-04-30,574.4,Superior Completo,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Grupo de amigos,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-09-06,2023-09-07,564.85,Superior Completo,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2023-11-17,2023-11-18,652.42,Ensino Médio,Lazer,Assalariado,Casal de fim de semana,3 a 6 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2023-12-31,2024-01-02,721.1,Superior Completo,Lazer,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2024-02-16,2024-02-20,114.05,Superior Incompleto,Lazer,Assalariado,Casal de fim de semana,Até 3 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2024-02-21,2024-02-25,672.49,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2024-05-01,2024-05-03,618.48,Pós-graduação,Saúde/Bem-estar,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Casal,Hoteis,Curitiba - PR,2024-02-16,2024-02-18,263.59,Superior Incompleto,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Casal,Participar de eventos da cidade,São Paulo - SP,2024-09-08,2024-09-09,439.01,Superior Incompleto,Lazer,Servidor Público,Casal de fim de semana,3 a 6 salários mínimos
Casal,Hoteis,Curitiba - PR,2024-05-22,2024-05-25,589.89,Superior Completo,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,Mais de 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Goiânia - GO,2024-12-31,2025-01-01,942.14,Pós-graduação,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,Mais de 10 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",Campinas - SP,2024-12-10,2024-12-13,717.09,Superior Completo,Eventos,Servidor Público,Casal de fim de semana,3 a 6 salários mínimos
Casal,Parques aquáticos,Belo Horizonte - MG,2024-11-29,2024-12-01,700.81,Superior Completo,Lazer,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Campinas - SP,2024-12-29,2025-01-01,593.78,Pós-graduação,Lazer,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
