Acompanhantes por faixa etária,Atrativos visitados,Cidade e estado de origem,Data de chegada,Data de partida,Gasto médio diário em Olímpia,Grau de escolaridade,Motivo da viagem,Ocupação profissional,Perfil_Latente_Gerador,Renda familiar
Grupo de amigos,Conhecer pontos turísticos principais,São Paulo - SP,2023-08-19,2023-08-25,255.82,Superior Incompleto,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Campinas - SP,2023-08-20,2023-08-27,320.53,Superior Incompleto,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2023-07-28,2023-08-01,308.92,Superior Incompleto,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Curitiba - PR,2023-08-18,2023-08-24,440.89,Pós-graduação,Eventos,Estudante,Turista de Evento,6 a 10 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2023-08-19,2023-08-24,444.66,Superior Incompleto,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Belo Horizonte - MG,2023-08-20,2023-08-25,288.24,Superior Completo,Saúde/Bem-estar,CLT,Turista de Evento,3 a 6 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-10-20,2023-10-24,354.22,Superior Incompleto,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2023-08-21,2023-08-26,313.75,Ensino Médio,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Campinas - SP,2023-07-20,2023-07-27,374.69,Superior Completo,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Belo Horizonte - MG,2023-08-18,2023-08-24,326.37,Superior Incompleto,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Campinas - SP,2023-08-19,2023-08-24,344.4,Superior Completo,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2023-08-19,2023-08-24,409.95,Ensino Médio,Eventos,Aposentado,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Ribeirão Preto - SP,2023-08-20,2023-08-26,376.19,Superior Incompleto,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,Belo Horizonte - MG,2023-08-21,2023-08-27,397.77,Superior Completo,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Curitiba - PR,2023-08-18,2023-08-25,1936.42,Superior Completo,Eventos,Servidor Público,Turista de Evento,Mais de 10 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",Campinas - SP,2023-08-20,2023-08-27,378.81,Superior Completo,Negócios,Aposentado,Turista de Evento,3 a 6 salários mínimos
Casal,Parques aquáticos,São Paulo - SP,2023-08-20,2023-08-25,281.15,Superior Incompleto,Eventos,Empresário/Profissional Liberal,Turista de Evento,Mais de 10 salários mínimos
Sozinho,Participar de eventos da cidade,Ribeirão Preto - SP,2023-09-03,2023-09-07,297.97,Pós-graduação,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-08-18,2023-08-24,421.37,Superior Incompleto,Eventos,Assalariado,Turista de Evento,3 a 6 salários mínimos
Casal,Conhecer pontos turísticos principais,São Paulo - SP,2023-10-02,2023-10-06,1952.61,Superior Incompleto,Eventos,CLT,Turista de Evento,6 a 10 salários mínimos
Casal,Parques aquáticos,São Paulo - SP,2023-08-21,2023-08-27,298.37,Superior Incompleto,Eventos,Servidor Público,Turista de Evento,6 a 10 salários mínimos
Sozinho,Participar de eventos da cidade,São José do Rio Preto - SP,2023-08-20,2023-08-26,255.12,Pós-graduação,Lazer,Assalariado,Turista de Evento,Até 3 salários mínimos
Casal,Participar de eventos da cidade,São Paulo - SP,2023-08-20,2023-08-24,300.54,Superior Incompleto,Visitar familiares,CLT,Turista de Evento,Até 3 salários mínimos
Casal,Participar de eventos da cidade,São Paulo - SP,2023-08-18,2023-08-22,594.17,Superior Completo,Eventos,Assalariado,Turista de Evento,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",Ribeirão Preto - SP,2023-08-19,2023-08-26,328.44,Superior Completo,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Curitiba - PR,2023-08-21,2023-08-26,357.82,Superior Incompleto,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,Belo Horizonte - MG,2023-08-19,2023-08-23,325.41,Superior Incompleto,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2023-08-18,2023-08-22,415.91,Superior Completo,Lazer,Estudante,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Ribeirão Preto - SP,2023-08-19,2023-08-23,181.93,Superior Incompleto,Eventos,Assalariado,Turista de Evento,Até 3 salários mínimos
Sozinho,Participar de eventos da cidade,São José do Rio Preto - SP,2023-08-21,2023-08-25,373.42,Superior Incompleto,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,São Paulo - SP,2023-08-18,2023-08-22,309.81,Superior Completo,Eventos,CLT,Turista de Evento,6 a 10 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2023-08-20,2023-08-24,702.76,Superior Completo,Eventos,CLT,Turista de Evento,6 a 10 salários mínimos
Família com crianças,Participar de eventos da cidade,Curitiba - PR,2023-08-18,2023-08-23,399.51,Superior Incompleto,Lazer,Aposentado,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Ribeirão Preto - SP,2023-08-19,2023-08-24,318.54,Superior Incompleto,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,Campinas - SP,2023-08-21,2023-08-26,315.64,Superior Incompleto,Lazer,Empresário/Profissional Liberal,Turista de Evento,Mais de 10 salários mínimos
Casal,Participar de eventos da cidade,Belo Horizonte - MG,2023-08-20,2023-08-26,1105.11,Pós-graduação,Eventos,Assalariado,Turista de Evento,Até 3 salários mínimos
Família com crianças,Participar de eventos da cidade,Ribeirão Preto - SP,2023-08-19,2023-08-25,329.32,Superior Incompleto,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2024-08-20,2024-08-27,608.02,Ensino Médio,Eventos,Estudante,Turista de Evento,6 a 10 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2024-08-21,2024-08-26,293.54,Superior Completo,Eventos,Servidor Público,Turista de Evento,Até 3 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Belo Horizonte - MG,2024-08-19,2024-08-26,210.48,Pós-graduação,Eventos,Assalariado,Turista de Evento,Até 3 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2024-08-20,2024-08-27,352.28,Superior Incompleto,Eventos,Assalariado,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Campinas - SP,2024-08-21,2024-08-26,513.61,Superior Completo,Eventos,Servidor Público,Turista de Evento,6 a 10 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2024-08-19,2024-08-25,357.17,Superior Incompleto,Eventos,Aposentado,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Campinas - SP,2024-08-21,2024-08-28,382.74,Pós-graduação,Eventos,Empresário/Profissional Liberal,Turista de Evento,6 a 10 salários mínimos
Casal,Participar de eventos da cidade,Ribeirão Preto - SP,2024-08-20,2024-08-24,1589.88,Pós-graduação,Eventos,Assalariado,Turista de Evento,6 a 10 salários mínimos
Sozinho,Participar de eventos da cidade,Goiânia - GO,2024-04-27,2024-05-03,288.03,Superior Completo,Eventos,Assalariado,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,São José do Rio Preto - SP,2024-08-19,2024-08-24,296.6,Superior Completo,Visitar familiares,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,São José do Rio Preto - SP,2024-08-20,2024-08-25,435.46,Superior Completo,Saúde/Bem-estar,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Goiânia - GO,2024-08-21,2024-08-26,267.24,Pós-graduação,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,São José do Rio Preto - SP,2024-08-19,2024-08-24,394.13,Superior Completo,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,São José do Rio Preto - SP,2024-08-21,2024-08-27,292.8,Superior Incompleto,Eventos,Servidor Público,Turista de Evento,6 a 10 salários mínimos
Casal,Participar de eventos da cidade,São Paulo - SP,2024-08-31,2024-09-07,401.18,Superior Incompleto,Saúde/Bem-estar,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2024-08-18,2024-08-22,298.19,Superior Incompleto,Lazer,Aposentado,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,São José do Rio Preto - SP,2024-08-21,2024-08-27,328.59,Superior Incompleto,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,São Paulo - SP,2024-08-21,2024-08-28,417.98,Ensino Médio,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Ribeirão Preto - SP,2024-08-21,2024-08-27,399.58,Superior Incompleto,Saúde/Bem-estar,Aposentado,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,São Paulo - SP,2024-08-19,2024-08-25,387.12,Superior Incompleto,Eventos,Empresário/Profissional Liberal,Turista de Evento,Mais de 10 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2024-08-18,2024-08-22,395.23,Superior Incompleto,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Ribeirão Preto - SP,2024-08-21,2024-08-25,413.41,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista de Evento,6 a 10 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São Paulo - SP,2024-07-25,2024-07-30,262.48,Pós-graduação,Eventos,Servidor Público,Turista de Evento,Mais de 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São Paulo - SP,2024-08-20,2024-08-27,337.04,Superior Incompleto,Negócios,Estudante,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,São Paulo - SP,2024-12-22,2024-12-29,340.88,Superior Completo,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,Campinas - SP,2024-08-20,2024-08-26,410.46,Superior Incompleto,Negócios,Assalariado,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2024-09-16,2024-09-21,375.29,Ensino Médio,Saúde/Bem-estar,CLT,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Goiânia - GO,2024-08-21,2024-08-25,298.1,Ensino Médio,Visitar familiares,CLT,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Campinas - SP,2024-08-05,2024-08-12,367.44,Superior Incompleto,Eventos,Estudante,Turista de Evento,Até 3 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2024-08-20,2024-08-27,342.42,Pós-graduação,Visitar familiares,Aposentado,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,Goiânia - GO,2024-08-21,2024-08-25,349.16,Superior Incompleto,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",Goiânia - GO,2024-08-21,2024-08-28,392.71,Superior Completo,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2024-08-21,2024-08-26,392.05,Superior Incompleto,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2024-08-18,2024-08-22,391.54,Superior Incompleto,Eventos,Assalariado,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2024-07-23,2024-07-27,131.23,Ensino Médio,Eventos,Assalariado,Turista de Evento,Até 3 salários mínimos
Família com crianças,Participar de eventos da cidade,Belo Horizonte - MG,2024-07-03,2024-07-10,267.53,Superior Incompleto,Eventos,Assalariado,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,São Paulo - SP,2024-08-19,2024-08-23,342.69,Ensino Médio,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Curitiba - PR,2024-08-20,2024-08-26,452.77,Superior Completo,Eventos,Assalariado,Turista de Evento,6 a 10 salários mínimos
Sozinho,Participar de eventos da cidade,Curitiba - PR,2024-08-19,2024-08-23,169.7,Ensino Médio,Eventos,Empresário/Profissional Liberal,Turista de Evento,6 a 10 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2024-08-20,2024-08-24,496.8,Superior Completo,Eventos,Empresário/Profissional Liberal,Turista de Evento,Mais de 10 salários mínimos
Casal,Parques aquáticos,Campinas - SP,2024-08-18,2024-08-23,400.26,Superior Incompleto,Eventos,Aposentado,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Parques aquáticos,São Paulo - SP,2024-08-20,2024-08-27,300.55,Superior Incompleto,Eventos,Assalariado,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,Curitiba - PR,2024-09-23,2024-09-29,375.96,Superior Incompleto,Eventos,Empresário/Profissional Liberal,Turista de Evento,Até 3 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Belo Horizonte - MG,2024-08-20,2024-08-26,250.62,Superior Incompleto,Eventos,CLT,Turista de Evento,6 a 10 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São José do Rio Preto - SP,2024-08-19,2024-08-23,409.36,Superior Incompleto,Eventos,Aposentado,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Belo Horizonte - MG,2024-08-21,2024-08-27,325.34,Superior Incompleto,Eventos,Empresário/Profissional Liberal,Turista de Evento,Mais de 10 salários mínimos
Casal,Participar de eventos da cidade,Curitiba - PR,2024-08-19,2024-08-26,313.27,Superior Incompleto,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,Curitiba - PR,2024-08-18,2024-08-25,399.93,Superior Completo,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2024-08-21,2024-08-28,223.98,Superior Incompleto,Negócios,CLT,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2024-08-20,2024-08-25,269.48,Superior Completo,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2024-08-19,2024-08-26,419.02,Superior Incompleto,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Campinas - SP,2024-08-21,2024-08-25,280.28,Superior Incompleto,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2024-08-19,2024-08-25,270.81,Superior Incompleto,Eventos,Aposentado,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,"Restaurantes, parques, saídas à noite",Belo Horizonte - MG,2024-08-19,2024-08-25,1485.4,Pós-graduação,Eventos,Empresário/Profissional Liberal,Turista de Evento,Mais de 10 salários mínimos
Sozinho,Conhecer pontos turísticos principais,Belo Horizonte - MG,2024-08-18,2024-08-22,368.89,Superior Incompleto,Lazer,Servidor Público,Turista de Evento,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2024-08-20,2024-08-26,252.6,Superior Incompleto,Eventos,Aposentado,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Belo Horizonte - MG,2024-08-18,2024-08-23,284.41,Superior Incompleto,Eventos,Aposentado,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,Goiânia - GO,2024-08-19,2024-08-24,394.61,Superior Incompleto,Lazer,CLT,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,Belo Horizonte - MG,2024-08-18,2024-08-25,395.21,Superior Incompleto,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2024-12-27,2025-01-03,447.39,Ensino Médio,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Curitiba - PR,2024-08-21,2024-08-26,446.04,Superior Completo,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2024-08-20,2024-08-24,328.98,Superior Incompleto,Eventos,Aposentado,Turista de Evento,6 a 10 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2024-08-21,2024-08-25,277.12,Superior Incompleto,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Goiânia - GO,2024-08-18,2024-08-22,300.94,Pós-graduação,Eventos,Assalariado,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2024-08-20,2024-08-26,342.26,Ensino Médio,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Goiânia - GO,2024-08-19,2024-08-26,1888.77,Pós-graduação,Eventos,Servidor Público,Turista de Evento,Mais de 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2024-08-21,2024-08-25,372.87,Superior Incompleto,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Goiânia - GO,2024-08-18,2024-08-25,288.03,Superior Completo,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2024-08-21,2024-08-28,323.77,Ensino Médio,Eventos,Estudante,Turista de Evento,6 a 10 salários mínimos
Casal,Participar de eventos da cidade,Belo Horizonte - MG,2024-08-18,2024-08-22,260.61,Superior Incompleto,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Belo Horizonte - MG,2024-08-20,2024-08-25,476.69,Superior Completo,Eventos,Assalariado,Turista de Evento,6 a 10 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2024-10-08,2024-10-13,292.39,Superior Incompleto,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2024-08-21,2024-08-28,435.42,Superior Incompleto,Eventos,Aposentado,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,Campinas - SP,2024-08-20,2024-08-24,306.71,Superior Incompleto,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Campinas - SP,2024-08-20,2024-08-27,394.96,Superior Completo,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Curitiba - PR,2024-08-21,2024-08-27,189.86,Superior Incompleto,Eventos,Aposentado,Turista de Evento,Até 3 salários mínimos
Casal,Participar de eventos da cidade,Curitiba - PR,2024-08-18,2024-08-25,224.95,Ensino Médio,Eventos,Empresário/Profissional Liberal,Turista de Evento,Até 3 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2024-08-20,2024-08-25,1834.63,Pós-graduação,Eventos,Empresário/Profissional Liberal,Turista de Evento,Mais de 10 salários mínimos
Casal,Conhecer pontos turísticos principais,Goiânia - GO,2024-08-19,2024-08-26,394.17,Superior Incompleto,Eventos,Aposentado,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Ribeirão Preto - SP,2024-08-18,2024-08-23,362.25,Superior Incompleto,Eventos,Aposentado,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2024-08-20,2024-08-25,315.45,Ensino Médio,Negócios,Estudante,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,Belo Horizonte - MG,2024-08-19,2024-08-23,419.83,Superior Incompleto,Eventos,Aposentado,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Belo Horizonte - MG,2024-08-18,2024-08-23,395.37,Superior Completo,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2024-08-18,2024-08-25,359.34,Superior Incompleto,Eventos,Assalariado,Turista de Evento,Até 3 salários mínimos
Casal,Parques aquáticos,São Paulo - SP,2024-08-18,2024-08-23,259.98,Superior Incompleto,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2024-08-20,2024-08-27,425.87,Superior Incompleto,Eventos,Empresário/Profissional Liberal,Turista de Evento,Até 3 salários mínimos
Sozinho,Participar de eventos da cidade,Curitiba - PR,2024-08-19,2024-08-25,276.43,Superior Incompleto,Eventos,Servidor Público,Turista de Evento,Até 3 salários mínimos
Sozinho,Participar de eventos da cidade,Ribeirão Preto - SP,2024-08-19,2024-08-23,262.7,Ensino Médio,Visitar familiares,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Curitiba - PR,2024-08-21,2024-08-28,236.03,Ensino Médio,Eventos,Empresário/Profissional Liberal,Turista de Evento,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2024-08-19,2024-08-24,436.95,Superior Incompleto,Eventos,Estudante,Turista de Evento,6 a 10 salários mínimos
Casal,Conhecer pontos turísticos principais,São Paulo - SP,2024-08-20,2024-08-27,415.34,Superior Incompleto,Eventos,Servidor Público,Turista de Evento,Mais de 10 salários mínimos
Sozinho,Participar de eventos da cidade,Goiânia - GO,2024-08-18,2024-08-25,312.44,Ensino Médio,Eventos,Assalariado,Turista de Evento,Até 3 salários mínimos
Família com crianças,Participar de eventos da cidade,Goiânia - GO,2024-01-12,2024-01-16,437.53,Superior Incompleto,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São José do Rio Preto - SP,2024-08-19,2024-08-24,256.3,Pós-graduação,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Ribeirão Preto - SP,2024-08-18,2024-08-22,445.06,Superior Incompleto,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,"Restaurantes, parques, saídas à noite",São Paulo - SP,2024-08-20,2024-08-27,437.82,Superior Incompleto,Eventos,Servidor Público,Turista de Evento,Mais de 10 salários mínimos
Sozinho,"Restaurantes, parques, saídas à noite",São Paulo - SP,2024-08-20,2024-08-24,385.32,Superior Incompleto,Lazer,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2024-08-21,2024-08-28,259.23,Ensino Médio,Eventos,Assalariado,Turista de Evento,Até 3 salários mínimos
Família com crianças,Participar de eventos da cidade,Campinas - SP,2024-08-21,2024-08-28,628.75,Superior Completo,Eventos,Empresário/Profissional Liberal,Turista de Evento,6 a 10 salários mínimos
Família com crianças,Participar de eventos da cidade,Curitiba - PR,2024-08-18,2024-08-25,401.58,Superior Incompleto,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2024-08-21,2024-08-28,391.58,Superior Completo,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Campinas - SP,2024-03-11,2024-03-17,1281.83,Superior Incompleto,Eventos,Assalariado,Turista de Evento,Até 3 salários mínimos
Sozinho,Participar de eventos da cidade,Curitiba - PR,2024-11-20,2024-11-24,275.17,Superior Incompleto,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,Goiânia - GO,2024-08-19,2024-08-25,405.87,Ensino Médio,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Belo Horizonte - MG,2024-08-21,2024-08-25,276.83,Superior Incompleto,Eventos,Assalariado,Turista de Evento,6 a 10 salários mínimos
Sozinho,Participar de eventos da cidade,Belo Horizonte - MG,2024-08-20,2024-08-27,280.45,Superior Completo,Eventos,Servidor Público,Turista de Evento,Mais de 10 salários mínimos
Sozinho,Participar de eventos da cidade,Curitiba - PR,2024-09-30,2024-10-06,334.86,Superior Incompleto,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Ribeirão Preto - SP,2024-03-10,2024-03-15,428.1,Superior Incompleto,Eventos,CLT,Turista de Evento,Até 3 salários mínimos
Casal,Participar de eventos da cidade,Curitiba - PR,2024-08-20,2024-08-25,257.02,Superior Incompleto,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Curitiba - PR,2024-08-20,2024-08-26,1208.75,Pós-graduação,Eventos,Empresário/Profissional Liberal,Turista de Evento,Mais de 10 salários mínimos
Casal,Participar de eventos da cidade,Ribeirão Preto - SP,2024-08-19,2024-08-25,621.32,Superior Completo,Eventos,Estudante,Turista de Evento,Mais de 10 salários mínimos
Sozinho,Participar de eventos da cidade,Ribeirão Preto - SP,2024-10-27,2024-11-01,249.38,Ensino Médio,Eventos,Empresário/Profissional Liberal,Turista de Evento,Mais de 10 salários mínimos
Sozinho,Participar de eventos da cidade,Campinas - SP,2024-08-20,2024-08-24,410.71,Ensino Médio,Eventos,Assalariado,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2024-08-20,2024-08-25,271.65,Ensino Médio,Eventos,Aposentado,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2024-08-19,2024-08-25,365.74,Ensino Médio,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,Campinas - SP,2024-08-19,2024-08-26,409.86,Superior Incompleto,Eventos,Assalariado,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2024-08-18,2024-08-22,343.24,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista de Evento,Até 3 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Curitiba - PR,2024-08-21,2024-08-26,441.4,Superior Incompleto,Eventos,Servidor Público,Turista de Evento,Mais de 10 salários mínimos
