Acompanhantes por faixa etária,Atrativos visitados,Cidade e estado de origem,Data de chegada,Data de partida,Gasto médio diário em Olímpia,Grau de escolaridade,Motivo da viagem,Ocupação profissional,Perfil_Latente_Gerador,Renda familiar
Família com crianças,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2023-07-21,2023-07-30,193.42,Ensino Médio,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Belo Horizonte - MG,2023-12-01,2023-12-07,276.82,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-02-20,2023-02-27,296.59,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Campinas - SP,2023-07-02,2023-07-11,1544.07,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2023-07-03,2023-07-12,1205.71,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Participar de eventos da cidade,Goiânia - GO,2023-07-20,2023-07-28,177.21,Ensino Médio,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,Belo Horizonte - MG,2023-07-09,2023-07-17,105.64,Pós-graduação,Negócios,CLT,Turista econômico,Até 3 salários mínimos
Sozinho,Conhecer pontos turísticos principais,São Paulo - SP,2023-08-19,2023-08-26,137.96,Pós-graduação,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Goiânia - GO,2023-01-09,2023-01-18,122.88,Ensino Médio,Lazer,Estudante,Turista econômico,Até 3 salários mínimos
Casal,Conhecer pontos turísticos principais,Curitiba - PR,2023-07-07,2023-07-15,180.75,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2023-07-09,2023-07-18,164.61,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Sozinho,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2023-01-18,2023-01-27,101.1,Ensino Médio,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Belo Horizonte - MG,2023-12-04,2023-12-10,100.9,Ensino Médio,Negócios,Assalariado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-07-11,2023-07-18,175.84,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Goiânia - GO,2023-01-03,2023-01-10,1098.19,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Parques aquáticos,Goiânia - GO,2023-01-22,2023-01-30,187.79,Superior Completo,Visitar familiares,CLT,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Belo Horizonte - MG,2023-02-17,2023-02-26,209.73,Superior Completo,Visitar familiares,Servidor Público,Turista econômico,Mais de 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-02-16,2023-02-22,204.78,Ensino Médio,Visitar familiares,CLT,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-12-19,2023-12-26,260.7,Superior Incompleto,Lazer,Servidor Público,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2023-01-23,2023-01-31,194.99,Superior Incompleto,Visitar familiares,CLT,Turista econômico,Até 3 salários mínimos
Família com crianças,Parques aquáticos,Curitiba - PR,2023-07-15,2023-07-24,230.44,Pós-graduação,Visitar familiares,Estudante,Turista econômico,6 a 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2023-01-25,2023-01-31,132.76,Ensino Médio,Visitar familiares,CLT,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2023-04-28,2023-05-05,165.94,Ensino Médio,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Grupo de amigos,Hoteis,Curitiba - PR,2023-07-30,2023-08-08,138.6,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Campinas - SP,2023-04-19,2023-04-27,1594.74,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Campinas - SP,2023-12-31,2024-01-06,191.25,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,3 a 6 salários mínimos
Sozinho,Parques aquáticos,São Paulo - SP,2023-12-13,2023-12-19,175.05,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-07-16,2023-07-22,168.02,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Curitiba - PR,2023-07-03,2023-07-10,185.45,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-07-04,2023-07-13,187.86,Pós-graduação,Visitar familiares,Servidor Público,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-01-10,2023-01-19,211.39,Pós-graduação,Visitar familiares,Servidor Público,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2023-01-15,2023-01-21,177.61,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-01-29,2023-02-07,109.85,Ensino Médio,Lazer,Servidor Público,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Campinas - SP,2023-01-11,2023-01-18,184.62,Ensino Médio,Lazer,Servidor Público,Turista econômico,Mais de 10 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,Belo Horizonte - MG,2023-01-31,2023-02-09,1611.65,Superior Completo,Lazer,Aposentado,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2023-12-30,2024-01-06,455.27,Pós-graduação,Visitar familiares,CLT,Turista econômico,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Belo Horizonte - MG,2023-01-21,2023-01-27,198.93,Superior Incompleto,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2023-01-20,2023-01-26,184.14,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-01-15,2023-01-23,439.72,Pós-graduação,Saúde/Bem-estar,Empresário/Profissional Liberal,Turista econômico,6 a 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-01-31,2023-02-09,134.67,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,Campinas - SP,2023-07-18,2023-07-27,175.4,Ensino Médio,Lazer,Estudante,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Curitiba - PR,2023-01-18,2023-01-25,199.54,Superior Incompleto,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-01-04,2023-01-12,119.84,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,6 a 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-12-16,2023-12-22,224.52,Ensino Médio,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2023-05-01,2023-05-07,102.69,Ensino Médio,Visitar familiares,CLT,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2023-07-02,2023-07-11,494.25,Pós-graduação,Visitar familiares,Servidor Público,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2023-05-02,2023-05-10,479.62,Superior Completo,Visitar familiares,Aposentado,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Belo Horizonte - MG,2023-07-09,2023-07-18,106.83,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,Goiânia - GO,2023-01-06,2023-01-14,196.38,Superior Incompleto,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,São Paulo - SP,2023-01-14,2023-01-21,239.47,Ensino Médio,Saúde/Bem-estar,Assalariado,Turista econômico,Até 3 salários mínimos
Grupo de amigos,"Restaurantes, parques, saídas à noite",Curitiba - PR,2023-07-25,2023-07-31,355.82,Ensino Médio,Eventos,Assalariado,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2023-05-01,2023-05-07,657.95,Pós-graduação,Visitar familiares,CLT,Turista econômico,6 a 10 salários mínimos
Sozinho,Conhecer pontos turísticos principais,São Paulo - SP,2023-11-18,2023-11-25,233.82,Pós-graduação,Saúde/Bem-estar,CLT,Turista econômico,Até 3 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2023-01-11,2023-01-19,104.49,Ensino Médio,Negócios,CLT,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-01-06,2023-01-14,1071.79,Pós-graduação,Visitar familiares,Aposentado,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Goiânia - GO,2023-01-06,2023-01-14,205.94,Pós-graduação,Visitar familiares,Servidor Público,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-02-16,2023-02-22,184.87,Pós-graduação,Visitar familiares,Servidor Público,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-12-17,2023-12-26,113.42,Superior Incompleto,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-01-24,2023-01-30,188.01,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2023-12-02,2023-12-09,243.61,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Sozinho,Conhecer pontos turísticos principais,São Paulo - SP,2023-12-26,2024-01-03,110.17,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-07-25,2023-08-03,156.6,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2023-07-19,2023-07-25,1933.98,Superior Completo,Visitar familiares,Estudante,Turista econômico,6 a 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-01-22,2023-01-30,446.12,Superior Incompleto,Visitar familiares,Estudante,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2023-12-31,2024-01-08,220.26,Superior Completo,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,São Paulo - SP,2023-08-07,2023-08-15,1130.01,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-07-17,2023-07-24,149.71,Ensino Médio,Saúde/Bem-estar,CLT,Turista econômico,Até 3 salários mínimos
Sozinho,Conhecer pontos turísticos principais,Goiânia - GO,2023-04-30,2023-05-07,728.96,Superior Completo,Visitar familiares,Servidor Público,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-07-11,2023-07-19,175.22,Ensino Médio,Saúde/Bem-estar,Aposentado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-01-02,2023-01-11,680.41,Superior Incompleto,Visitar familiares,Servidor Público,Turista econômico,6 a 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Curitiba - PR,2023-07-08,2023-07-15,167.86,Superior Incompleto,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Casal,Conhecer pontos turísticos principais,São Paulo - SP,2023-12-01,2023-12-10,212.94,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,3 a 6 salários mínimos
Família com crianças,Hoteis,São José do Rio Preto - SP,2023-12-21,2023-12-28,163.92,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Sozinho,Conhecer pontos turísticos principais,São Paulo - SP,2023-12-27,2024-01-04,112.89,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Família com crianças,Participar de eventos da cidade,São José do Rio Preto - SP,2023-07-13,2023-07-21,213.1,Ensino Médio,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Campinas - SP,2023-12-02,2023-12-10,514.19,Superior Completo,Visitar familiares,Servidor Público,Turista econômico,6 a 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-07-29,2023-08-05,244.9,Pós-graduação,Visitar familiares,Servidor Público,Turista econômico,3 a 6 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2023-03-17,2023-03-23,313.38,Superior Incompleto,Eventos,Empresário/Profissional Liberal,Turista econômico,Mais de 10 salários mínimos
Casal,Conhecer pontos turísticos principais,São Paulo - SP,2023-12-03,2023-12-12,870.31,Pós-graduação,Saúde/Bem-estar,Assalariado,Turista econômico,Mais de 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-01-03,2023-01-11,224.0,Pós-graduação,Saúde/Bem-estar,CLT,Turista econômico,Até 3 salários mínimos
Família com crianças,Participar de eventos da cidade,Belo Horizonte - MG,2023-01-09,2023-01-16,243.75,Pós-graduação,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Família com crianças,Hoteis,Ribeirão Preto - SP,2023-07-28,2023-08-06,186.37,Ensino Médio,Visitar familiares,CLT,Turista econômico,6 a 10 salários mínimos
Casal,Conhecer pontos turísticos principais,São Paulo - SP,2023-07-05,2023-07-13,130.71,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2023-07-03,2023-07-09,144.73,Ensino Médio,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Grupo de amigos,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-10-15,2023-10-23,147.13,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Curitiba - PR,2023-07-07,2023-07-13,223.48,Ensino Médio,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2023-07-11,2023-07-17,194.16,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-01-02,2023-01-10,1576.77,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Mais de 10 salários mínimos
Sozinho,Conhecer pontos turísticos principais,Campinas - SP,2023-01-25,2023-02-03,223.54,Ensino Médio,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Campinas - SP,2023-07-18,2023-07-26,172.2,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-12-14,2023-12-22,220.64,Ensino Médio,Visitar familiares,CLT,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Belo Horizonte - MG,2023-01-12,2023-01-18,160.25,Ensino Médio,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
Casal,Conhecer pontos turísticos principais,São Paulo - SP,2023-01-01,2023-01-09,137.91,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,6 a 10 salários mínimos
Família com crianças,Hoteis,São José do Rio Preto - SP,2023-04-03,2023-04-11,181.35,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-01-18,2023-01-25,232.56,Pós-graduação,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-07-28,2023-08-06,154.91,Ensino Médio,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Casal,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2023-01-14,2023-01-22,195.55,Pós-graduação,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Campinas - SP,2023-08-20,2023-08-26,132.62,Pós-graduação,Visitar familiares,CLT,Turista econômico,6 a 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Campinas - SP,2023-07-09,2023-07-15,186.83,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-01-28,2023-02-05,315.77,Superior Incompleto,Eventos,Aposentado,Turista econômico,3 a 6 salários mínimos
Casal,Conhecer pontos turísticos principais,Campinas - SP,2023-07-14,2023-07-21,199.87,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-12-25,2023-12-31,190.76,Ensino Médio,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,Curitiba - PR,2023-01-01,2023-01-10,178.24,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Sozinho,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2023-07-13,2023-07-20,146.57,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Curitiba - PR,2023-01-11,2023-01-19,183.97,Superior Incompleto,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,Curitiba - PR,2023-12-01,2023-12-09,179.08,Pós-graduação,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-12-15,2023-12-23,1912.28,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2023-12-09,2023-12-17,232.96,Pós-graduação,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Família com crianças,Parques aquáticos,Belo Horizonte - MG,2023-11-21,2023-11-29,166.56,Pós-graduação,Visitar familiares,CLT,Turista econômico,Até 3 salários mínimos
Casal,Conhecer pontos turísticos principais,Goiânia - GO,2023-01-11,2023-01-19,240.59,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Curitiba - PR,2023-01-05,2023-01-11,167.97,Ensino Médio,Eventos,CLT,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-01-27,2023-02-02,289.69,Superior Incompleto,Visitar familiares,Aposentado,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-07-29,2023-08-04,184.13,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,Belo Horizonte - MG,2023-01-23,2023-01-31,152.99,Ensino Médio,Visitar familiares,Assalariado,Turista econômico,6 a 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Curitiba - PR,2023-01-25,2023-02-03,1700.0,Pós-graduação,Visitar familiares,Servidor Público,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-01-22,2023-01-31,109.39,Ensino Médio,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Campinas - SP,2023-01-07,2023-01-16,1013.09,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-01-12,2023-01-19,163.55,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,6 a 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2023-07-23,2023-07-29,116.82,Pós-graduação,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Casal,Conhecer pontos turísticos principais,Goiânia - GO,2023-07-21,2023-07-30,191.41,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Família com crianças,Hoteis,Curitiba - PR,2023-01-09,2023-01-15,156.9,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,6 a 10 salários mínimos
Casal,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2023-12-04,2023-12-10,181.45,Ensino Médio,Saúde/Bem-estar,Estudante,Turista econômico,3 a 6 salários mínimos
Grupo de amigos,Parques aquáticos,Campinas - SP,2023-07-12,2023-07-21,227.8,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-05-22,2023-05-31,172.29,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-01-16,2023-01-22,129.68,Ensino Médio,Visitar familiares,Assalariado,Turista econômico,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,São José do Rio Preto - SP,2023-01-12,2023-01-20,233.5,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-12-08,2023-12-16,186.18,Pós-graduação,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Família com crianças,Parques aquáticos,Campinas - SP,2023-12-29,2024-01-07,147.33,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2023-07-27,2023-08-03,172.19,Pós-graduação,Eventos,Estudante,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Goiânia - GO,2023-07-12,2023-07-18,157.51,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Belo Horizonte - MG,2023-08-18,2023-08-27,204.38,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2023-01-26,2023-02-01,163.2,Pós-graduação,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Sozinho,Conhecer pontos turísticos principais,São Paulo - SP,2023-07-15,2023-07-21,245.63,Superior Completo,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2023-01-03,2023-01-10,117.23,Ensino Médio,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-02-16,2023-02-25,118.74,Ensino Médio,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Sozinho,Conhecer pontos turísticos principais,São Paulo - SP,2023-08-28,2023-09-03,443.2,Pós-graduação,Visitar familiares,Assalariado,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-12-31,2024-01-07,159.52,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-07-01,2023-07-10,756.56,Superior Completo,Visitar familiares,Estudante,Turista econômico,6 a 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2023-07-13,2023-07-20,125.69,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2023-12-06,2023-12-15,196.39,Superior Incompleto,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Goiânia - GO,2023-10-05,2023-10-14,186.11,Ensino Médio,Visitar familiares,Estudante,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Parques aquáticos,Goiânia - GO,2023-01-12,2023-01-19,187.54,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,6 a 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São Paulo - SP,2023-07-18,2023-07-26,153.34,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Casal,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2023-01-07,2023-01-13,466.13,Superior Incompleto,Visitar familiares,Aposentado,Turista econômico,6 a 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2023-12-08,2023-12-17,1300.71,Pós-graduação,Lazer,Servidor Público,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2023-12-05,2023-12-12,215.77,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-10-16,2023-10-25,185.68,Superior Incompleto,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2023-07-24,2023-08-02,246.97,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2023-12-30,2024-01-07,478.6,Superior Completo,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Curitiba - PR,2023-04-21,2023-04-29,102.3,Ensino Médio,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
