Acompanhantes por faixa etária,Atrativos visitados,Cidade e estado de origem,Data de chegada,Data de partida,Gasto médio diário em Olímpia,Grau de escolaridade,Motivo da viagem,Ocupação profissional,Perfil_Latente_Gerador,Renda familiar
Família com crianças,Parques aquáticos,São José do Rio Preto - SP,2024-04-06,2024-04-13,459.59,Superior Incompleto,Lazer,CLT,Familia de parques aquaticos,3 a 6 salários mínimos
Casal,Parques aquáticos,Goiânia - GO,2024-02-17,2024-02-23,787.56,Pós-graduação,Lazer,Servidor Público,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Parques aquáticos,Belo Horizonte - MG,2024-09-22,2024-09-29,729.15,Superior Completo,Lazer,Estudante,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-10-22,2024-10-29,490.2,Superior Incompleto,Lazer,Estudante,Familia de parques aquaticos,Até 3 salários mínimos
Casal,Parques aquáticos,Goiânia - GO,2024-07-10,2024-07-16,502.52,Superior Completo,Lazer,Assalariado,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-12-24,2024-12-31,649.9,Superior Incompleto,Lazer,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Sozinho,Parques aquáticos,São Paulo - SP,2024-12-26,2024-12-31,650.5,Pós-graduação,Lazer,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Belo Horizonte - MG,2024-07-24,2024-07-30,295.37,Superior Incompleto,Lazer,Servidor Público,Familia de parques aquaticos,3 a 6 salários mínimos
Casal,Parques aquáticos,São Paulo - SP,2024-01-25,2024-01-30,636.88,Superior Completo,Lazer,Estudante,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-07-30,2024-08-03,723.66,Superior Completo,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Campinas - SP,2024-07-08,2024-07-14,689.54,Superior Completo,Lazer,Estudante,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-07-10,2024-07-15,590.09,Superior Completo,Eventos,Assalariado,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Parques aquáticos,São José do Rio Preto - SP,2024-01-03,2024-01-08,580.29,Superior Completo,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Parques aquáticos,Ribeirão Preto - SP,2024-12-15,2024-12-22,1175.19,Ensino Médio,Eventos,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,São José do Rio Preto - SP,2024-12-10,2024-12-15,692.46,Pós-graduação,Lazer,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2024-12-30,2025-01-03,627.89,Superior Completo,Lazer,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Participar de eventos da cidade,Campinas - SP,2024-07-13,2024-07-19,1710.49,Superior Incompleto,Lazer,Servidor Público,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2024-06-05,2024-06-12,1424.51,Pós-graduação,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Parques aquáticos,Goiânia - GO,2024-10-16,2024-10-23,462.36,Superior Completo,Saúde/Bem-estar,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-01-12,2024-01-19,200.33,Superior Completo,Visitar familiares,Servidor Público,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-01-30,2024-02-04,104.86,Superior Completo,Lazer,Servidor Público,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-03-14,2024-03-20,498.47,Superior Completo,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-01-17,2024-01-22,470.8,Ensino Médio,Lazer,CLT,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-12-06,2024-12-11,608.32,Superior Completo,Lazer,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
Sozinho,Parques aquáticos,São Paulo - SP,2024-12-15,2024-12-19,477.58,Superior Completo,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Belo Horizonte - MG,2024-12-11,2024-12-15,600.97,Superior Completo,Lazer,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-12-04,2024-12-08,583.09,Superior Completo,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Grupo de amigos,Parques aquáticos,Belo Horizonte - MG,2024-12-20,2024-12-26,609.25,Superior Incompleto,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2024-02-16,2024-02-21,697.81,Pós-graduação,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,6 a 10 salários mínimos
Grupo de amigos,Parques aquáticos,Ribeirão Preto - SP,2024-02-16,2024-02-23,607.82,Ensino Médio,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-10-16,2024-10-22,725.38,Superior Incompleto,Eventos,Servidor Público,Familia de parques aquaticos,3 a 6 salários mínimos
Grupo de amigos,Parques aquáticos,Goiânia - GO,2024-01-09,2024-01-14,682.95,Superior Completo,Lazer,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-07-18,2024-07-25,1316.51,Pós-graduação,Lazer,Aposentado,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-02-17,2024-02-23,451.72,Superior Completo,Lazer,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Grupo de amigos,Parques aquáticos,São Paulo - SP,2024-07-22,2024-07-27,494.15,Superior Completo,Lazer,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,São José do Rio Preto - SP,2024-10-20,2024-10-24,690.31,Superior Completo,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Grupo de amigos,Parques aquáticos,Ribeirão Preto - SP,2024-01-04,2024-01-11,780.38,Superior Completo,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Sozinho,Parques aquáticos,São Paulo - SP,2024-12-14,2024-12-20,136.57,Ensino Médio,Lazer,Estudante,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Parques aquáticos,Curitiba - PR,2024-01-06,2024-01-13,540.35,Superior Completo,Lazer,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Campinas - SP,2024-07-20,2024-07-24,768.45,Superior Incompleto,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Campinas - SP,2024-07-01,2024-07-06,570.65,Superior Completo,Lazer,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
Grupo de amigos,Parques aquáticos,São Paulo - SP,2024-04-15,2024-04-20,102.16,Ensino Médio,Lazer,Assalariado,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São Paulo - SP,2024-02-18,2024-02-23,314.45,Superior Incompleto,Visitar familiares,Assalariado,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-07-09,2024-07-16,202.87,Superior Completo,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",Curitiba - PR,2024-07-15,2024-07-22,532.25,Superior Completo,Lazer,Aposentado,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-04-11,2024-04-17,115.98,Ensino Médio,Saúde/Bem-estar,Servidor Público,Familia de parques aquaticos,Até 3 salários mínimos
Sozinho,Parques aquáticos,São Paulo - SP,2024-07-06,2024-07-13,112.37,Ensino Médio,Lazer,CLT,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Parques aquáticos,Curitiba - PR,2024-12-20,2024-12-25,671.69,Superior Completo,Lazer,Estudante,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-07-27,2024-08-02,559.42,Superior Completo,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Casal,Parques aquáticos,São Paulo - SP,2024-03-28,2024-04-04,674.09,Superior Completo,Lazer,Servidor Público,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Parques aquáticos,Belo Horizonte - MG,2024-12-08,2024-12-14,476.19,Superior Completo,Lazer,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Campinas - SP,2024-01-22,2024-01-27,161.66,Ensino Médio,Lazer,Servidor Público,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Parques aquáticos,Curitiba - PR,2024-01-25,2024-01-30,362.74,Superior Incompleto,Eventos,Empresário/Profissional Liberal,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-02-17,2024-02-23,733.95,Superior Completo,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Casal,Parques aquáticos,Belo Horizonte - MG,2024-07-22,2024-07-28,525.74,Superior Completo,Lazer,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Ribeirão Preto - SP,2024-07-08,2024-07-12,505.14,Superior Completo,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,Mais de 10 salários mínimos
Casal,Parques aquáticos,São Paulo - SP,2024-07-18,2024-07-25,761.73,Ensino Médio,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Parques aquáticos,Campinas - SP,2024-07-29,2024-08-04,100.54,Superior Incompleto,Lazer,Aposentado,Familia de parques aquaticos,Até 3 salários mínimos
Casal,Parques aquáticos,São Paulo - SP,2024-07-17,2024-07-24,983.78,Superior Completo,Lazer,Servidor Público,Familia de parques aquaticos,Mais de 10 salários mínimos
Sozinho,Parques aquáticos,São Paulo - SP,2024-07-13,2024-07-19,255.37,Superior Completo,Saúde/Bem-estar,Estudante,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2024-01-16,2024-01-23,703.59,Superior Completo,Lazer,CLT,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-07-05,2024-07-11,684.39,Ensino Médio,Saúde/Bem-estar,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Grupo de amigos,Parques aquáticos,São José do Rio Preto - SP,2024-08-04,2024-08-11,720.01,Superior Completo,Eventos,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Campinas - SP,2024-01-27,2024-02-02,509.82,Superior Completo,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-01-08,2024-01-14,604.48,Ensino Médio,Lazer,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-09-04,2024-09-08,499.32,Superior Completo,Lazer,Assalariado,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Parques aquáticos,Campinas - SP,2024-01-08,2024-01-15,1378.13,Superior Incompleto,Lazer,Servidor Público,Familia de parques aquaticos,Mais de 10 salários mínimos
Casal,Parques aquáticos,Belo Horizonte - MG,2024-06-04,2024-06-10,667.52,Superior Completo,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Campinas - SP,2024-12-23,2024-12-30,332.77,Superior Incompleto,Lazer,Servidor Público,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Parques aquáticos,Goiânia - GO,2024-01-23,2024-01-27,746.6,Superior Completo,Visitar familiares,Empresário/Profissional Liberal,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Ribeirão Preto - SP,2024-12-30,2025-01-06,464.53,Superior Completo,Visitar familiares,Empresário/Profissional Liberal,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Curitiba - PR,2024-12-28,2025-01-02,505.77,Pós-graduação,Lazer,Estudante,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-07-05,2024-07-12,1642.91,Superior Incompleto,Lazer,Servidor Público,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",Goiânia - GO,2024-09-04,2024-09-11,740.91,Ensino Médio,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Ribeirão Preto - SP,2024-12-25,2024-12-31,569.74,Superior Incompleto,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Casal,Parques aquáticos,Ribeirão Preto - SP,2024-07-23,2024-07-30,779.53,Superior Incompleto,Lazer,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
Grupo de amigos,Parques aquáticos,São Paulo - SP,2024-06-08,2024-06-13,464.62,Superior Incompleto,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2024-07-08,2024-07-15,795.27,Superior Completo,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Ribeirão Preto - SP,2024-01-06,2024-01-11,474.69,Superior Completo,Eventos,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",Curitiba - PR,2024-12-08,2024-12-14,1499.22,Pós-graduação,Negócios,CLT,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Parques aquáticos,São José do Rio Preto - SP,2024-01-20,2024-01-24,760.67,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-07-03,2024-07-10,352.79,Pós-graduação,Negócios,Empresário/Profissional Liberal,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-11-08,2024-11-13,416.45,Superior Incompleto,Lazer,CLT,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São Paulo - SP,2024-01-23,2024-01-27,765.41,Superior Completo,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Ribeirão Preto - SP,2024-01-04,2024-01-08,754.1,Superior Incompleto,Lazer,CLT,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Parques aquáticos,Curitiba - PR,2024-12-08,2024-12-15,669.11,Pós-graduação,Saúde/Bem-estar,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",Campinas - SP,2024-05-07,2024-05-13,1116.2,Ensino Médio,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Parques aquáticos,Belo Horizonte - MG,2024-01-23,2024-01-28,750.88,Superior Incompleto,Lazer,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Sozinho,Parques aquáticos,São Paulo - SP,2024-09-14,2024-09-18,444.48,Pós-graduação,Lazer,Assalariado,Familia de parques aquaticos,3 a 6 salários mínimos
Sozinho,Parques aquáticos,Campinas - SP,2024-01-23,2024-01-28,1097.38,Ensino Médio,Lazer,Servidor Público,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-02-03,2024-02-09,645.8,Superior Incompleto,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,3 a 6 salários mínimos
Sozinho,Parques aquáticos,Belo Horizonte - MG,2024-07-22,2024-07-28,568.18,Superior Completo,Lazer,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
Sozinho,Parques aquáticos,São José do Rio Preto - SP,2024-09-29,2024-10-03,204.23,Ensino Médio,Visitar familiares,Aposentado,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-05-16,2024-05-20,621.88,Ensino Médio,Lazer,Aposentado,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Parques aquáticos,Goiânia - GO,2024-01-17,2024-01-23,115.52,Ensino Médio,Negócios,Servidor Público,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Parques aquáticos,Belo Horizonte - MG,2024-12-03,2024-12-10,491.39,Pós-graduação,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,Belo Horizonte - MG,2024-04-28,2024-05-05,796.02,Superior Incompleto,Lazer,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Ribeirão Preto - SP,2024-07-26,2024-08-02,134.63,Ensino Médio,Lazer,Aposentado,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Parques aquáticos,São José do Rio Preto - SP,2024-12-16,2024-12-23,203.65,Ensino Médio,Lazer,Assalariado,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-07-22,2024-07-26,166.74,Pós-graduação,Lazer,Assalariado,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Parques aquáticos,Ribeirão Preto - SP,2024-01-24,2024-01-28,752.86,Pós-graduação,Lazer,Servidor Público,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Parques aquáticos,Belo Horizonte - MG,2024-12-23,2024-12-30,778.73,Ensino Médio,Lazer,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Goiânia - GO,2024-01-11,2024-01-18,344.18,Superior Incompleto,Visitar familiares,Estudante,Familia de parques aquaticos,3 a 6 salários mínimos
Grupo de amigos,Parques aquáticos,São Paulo - SP,2024-01-28,2024-02-01,566.85,Superior Incompleto,Lazer,CLT,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-01-31,2024-02-06,783.56,Superior Completo,Saúde/Bem-estar,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-07-16,2024-07-20,219.78,Pós-graduação,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Curitiba - PR,2024-07-04,2024-07-11,1485.64,Ensino Médio,Lazer,Servidor Público,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-01-12,2024-01-19,638.78,Superior Completo,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Casal,Parques aquáticos,São Paulo - SP,2024-07-30,2024-08-04,478.11,Superior Incompleto,Lazer,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Participar de eventos da cidade,Goiânia - GO,2024-12-22,2024-12-26,252.34,Pós-graduação,Lazer,Estudante,Familia de parques aquaticos,3 a 6 salários mínimos
Casal,Parques aquáticos,Campinas - SP,2024-01-14,2024-01-21,309.57,Superior Incompleto,Lazer,CLT,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Parques aquáticos,São José do Rio Preto - SP,2024-04-26,2024-05-02,770.93,Superior Incompleto,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Goiânia - GO,2024-01-24,2024-01-29,586.68,Superior Incompleto,Lazer,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Ribeirão Preto - SP,2024-01-03,2024-01-10,451.78,Ensino Médio,Lazer,Servidor Público,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Parques aquáticos,São José do Rio Preto - SP,2024-01-28,2024-02-02,556.47,Superior Completo,Lazer,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Casal,Parques aquáticos,São Paulo - SP,2024-12-03,2024-12-08,729.6,Superior Completo,Eventos,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Sozinho,Parques aquáticos,São Paulo - SP,2024-01-13,2024-01-18,527.8,Superior Incompleto,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Sozinho,Parques aquáticos,Goiânia - GO,2024-07-09,2024-07-16,600.61,Ensino Médio,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Parques aquáticos,São José do Rio Preto - SP,2024-01-04,2024-01-08,708.89,Superior Completo,Negócios,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Goiânia - GO,2024-07-21,2024-07-27,501.66,Superior Completo,Lazer,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Belo Horizonte - MG,2024-12-25,2024-12-31,107.82,Ensino Médio,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Parques aquáticos,Ribeirão Preto - SP,2024-06-04,2024-06-09,545.96,Superior Completo,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",Goiânia - GO,2024-12-17,2024-12-24,411.33,Ensino Médio,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Parques aquáticos,Goiânia - GO,2024-11-15,2024-11-20,502.29,Superior Completo,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Parques aquáticos,Goiânia - GO,2024-12-14,2024-12-19,576.57,Pós-graduação,Saúde/Bem-estar,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Sozinho,Participar de eventos da cidade,São José do Rio Preto - SP,2024-12-18,2024-12-22,794.72,Superior Completo,Lazer,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2024-07-13,2024-07-20,636.3,Pós-graduação,Eventos,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-07-16,2024-07-22,779.2,Pós-graduação,Lazer,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2024-04-17,2024-04-22,283.48,Superior Incompleto,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Parques aquáticos,Ribeirão Preto - SP,2024-07-24,2024-07-29,538.35,Ensino Médio,Lazer,Servidor Público,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Parques aquáticos,Campinas - SP,2024-07-17,2024-07-24,578.14,Superior Completo,Lazer,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
Casal,Parques aquáticos,São José do Rio Preto - SP,2024-12-29,2025-01-02,266.4,Superior Incompleto,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,São José do Rio Preto - SP,2024-01-03,2024-01-09,1524.45,Pós-graduação,Lazer,Aposentado,Familia de parques aquaticos,Até 3 salários mínimos
Casal,Parques aquáticos,Ribeirão Preto - SP,2024-07-14,2024-07-21,585.49,Ensino Médio,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Parques aquáticos,Curitiba - PR,2024-12-02,2024-12-08,460.21,Superior Incompleto,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Hoteis,Curitiba - PR,2024-08-27,2024-09-02,543.27,Superior Completo,Lazer,Aposentado,Familia de parques aquaticos,Mais de 10 salários mínimos
Casal,Parques aquáticos,São Paulo - SP,2024-07-02,2024-07-09,488.56,Superior Completo,Lazer,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Belo Horizonte - MG,2024-01-08,2024-01-12,542.26,Superior Completo,Visitar familiares,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-12-30,2025-01-05,718.99,Superior Completo,Eventos,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Grupo de amigos,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2024-01-22,2024-01-27,715.32,Superior Completo,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São Paulo - SP,2024-12-30,2025-01-05,550.76,Pós-graduação,Visitar familiares,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Goiânia - GO,2024-01-15,2024-01-22,576.39,Superior Completo,Lazer,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Hoteis,Campinas - SP,2024-07-22,2024-07-27,721.59,Superior Completo,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Campinas - SP,2024-02-16,2024-02-22,482.45,Superior Completo,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Campinas - SP,2024-01-21,2024-01-26,717.74,Superior Completo,Lazer,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Ribeirão Preto - SP,2024-07-27,2024-08-02,648.27,Superior Completo,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-07-07,2024-07-14,555.28,Superior Completo,Lazer,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Curitiba - PR,2024-12-29,2025-01-04,607.27,Superior Completo,Eventos,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Sozinho,Parques aquáticos,São Paulo - SP,2024-01-09,2024-01-16,758.98,Superior Incompleto,Saúde/Bem-estar,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Hoteis,Belo Horizonte - MG,2024-02-25,2024-03-03,609.52,Pós-graduação,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,6 a 10 salários mínimos
Grupo de amigos,Parques aquáticos,São Paulo - SP,2024-10-14,2024-10-21,729.95,Superior Completo,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Parques aquáticos,Curitiba - PR,2024-07-14,2024-07-19,564.05,Superior Completo,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,Ribeirão Preto - SP,2024-02-06,2024-02-11,354.51,Superior Incompleto,Lazer,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-07-07,2024-07-13,577.76,Pós-graduação,Lazer,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
