Acompanhantes por faixa etária,Atrativos visitados,Cidade e estado de origem,Data de chegada,Data de partida,Gasto médio diário em Olímpia,Grau de escolaridade,Motivo da viagem,Ocupação profissional,Perfil_Latente_Gerador,Renda familiar
Grupo de amigos,Hoteis,São Paulo - SP,2023-12-26,2023-12-31,1314.33,Superior Incompleto,Visitar familiares,Assalariado,Turista fiel premium,6 a 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-06-02,2023-06-06,271.46,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,3 a 6 salários mínimos
Grupo de amigos,Parques Aquáticos,São Paulo - SP,2023-12-31,2024-01-02,1477.01,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Centros de Evento,São Paulo - SP,2023-12-24,2023-12-26,914.02,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-12-30,2024-01-03,1494.79,Pós-graduação,Visitar familiares,Assalariado,Turista fiel premium,3 a 6 salários mínimos
Sozinho,Centros de Evento,Goiânia - GO,2023-10-13,2023-10-16,912.91,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,Belo Horizonte - MG,2023-03-06,2023-03-10,1791.39,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-12-29,2024-01-03,1322.51,Superior Completo,Saúde/Bem-estar,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Campinas - SP,2023-10-12,2023-10-15,1641.53,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Parques Aquáticos,Goiânia - GO,2023-09-23,2023-09-25,1343.7,Superior Incompleto,Lazer,Aposentado,Turista fiel premium,3 a 6 salários mínimos
Sozinho,Hoteis,Campinas - SP,2023-10-12,2023-10-16,823.87,Pós-graduação,Visitar familiares,CLT,Turista fiel premium,Até 3 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2023-12-04,2023-12-08,1721.66,Pós-graduação,Visitar familiares,Aposentado,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-12-25,2023-12-27,548.92,Superior Completo,Lazer,Assalariado,Turista fiel premium,6 a 10 salários mínimos
Sozinho,Centros de Evento,Curitiba - PR,2023-12-25,2023-12-30,120.56,Ensino Médio,Eventos,Servidor Público,Turista fiel premium,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-06-14,2023-06-16,1266.55,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2024-01-01,2024-01-06,1347.19,Pós-graduação,Eventos,CLT,Turista fiel premium,6 a 10 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2023-12-26,2023-12-31,389.46,Superior Completo,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,3 a 6 salários mínimos
Casal,Pontos Turisticos,Ribeirão Preto - SP,2023-10-13,2023-10-15,1872.53,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São José do Rio Preto - SP,2023-06-05,2023-06-10,1483.06,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-09-24,2023-09-28,1482.99,Pós-graduação,Visitar familiares,Assalariado,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Restaurantes,São Paulo - SP,2023-10-20,2023-10-22,1261.31,Superior Completo,Visitar familiares,CLT,Turista fiel premium,Mais de 10 salários mínimos
Grupo de amigos,Hoteis,São José do Rio Preto - SP,2024-01-01,2024-01-05,160.29,Superior Incompleto,Visitar familiares,Servidor Público,Turista fiel premium,Até 3 salários mínimos
Casal,Restaurantes,São Paulo - SP,2023-06-05,2023-06-08,839.14,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Grupo de amigos,Hoteis,Goiânia - GO,2023-10-13,2023-10-16,838.1,Ensino Médio,Visitar familiares,CLT,Turista fiel premium,Até 3 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2023-12-25,2023-12-29,152.52,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2024-01-01,2024-01-06,1961.31,Superior Completo,Negócios,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-12-29,2024-01-02,1775.24,Ensino Médio,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Hoteis,Curitiba - PR,2023-12-29,2024-01-02,1159.2,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Ribeirão Preto - SP,2023-06-04,2023-06-07,1049.37,Pós-graduação,Visitar familiares,Aposentado,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-12-23,2023-12-27,1940.82,Superior Incompleto,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-11-22,2023-11-26,1785.72,Pós-graduação,Lazer,Assalariado,Turista fiel premium,Até 3 salários mínimos
Casal,Hoteis,Curitiba - PR,2023-06-02,2023-06-04,1558.34,Superior Completo,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Até 3 salários mínimos
Família com crianças,Hoteis,Belo Horizonte - MG,2023-01-24,2023-01-27,548.42,Superior Incompleto,Visitar familiares,Assalariado,Turista fiel premium,6 a 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2024-01-01,2024-01-04,1811.76,Pós-graduação,Eventos,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2023-10-12,2023-10-14,828.17,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2023-12-30,2024-01-04,531.14,Superior Completo,Visitar familiares,Assalariado,Turista fiel premium,6 a 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2023-09-11,2023-09-13,1895.43,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Até 3 salários mínimos
Família com crianças,Hoteis,Goiânia - GO,2023-12-30,2024-01-03,409.02,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,3 a 6 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-10-12,2023-10-17,940.37,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,3 a 6 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-12-24,2023-12-29,679.72,Superior Completo,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,6 a 10 salários mínimos
Família com crianças,Hoteis,São José do Rio Preto - SP,2023-12-29,2024-01-01,1810.22,Ensino Médio,Negócios,Assalariado,Turista fiel premium,Mais de 10 salários mínimos
Casal,Pontos Turisticos,São Paulo - SP,2023-12-24,2023-12-27,890.34,Ensino Médio,Visitar familiares,Aposentado,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Goiânia - GO,2023-06-02,2023-06-06,959.57,Pós-graduação,Visitar familiares,Estudante,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Belo Horizonte - MG,2023-12-23,2023-12-25,1951.48,Pós-graduação,Visitar familiares,CLT,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,Curitiba - PR,2023-12-29,2023-12-31,1998.48,Superior Incompleto,Visitar familiares,Assalariado,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Restaurantes,São Paulo - SP,2024-01-01,2024-01-03,178.15,Superior Completo,Visitar familiares,CLT,Turista fiel premium,Até 3 salários mínimos
Casal,Hoteis,Campinas - SP,2023-06-02,2023-06-07,992.17,Pós-graduação,Visitar familiares,CLT,Turista fiel premium,6 a 10 salários mínimos
Grupo de amigos,Hoteis,Goiânia - GO,2024-01-01,2024-01-06,994.22,Superior Incompleto,Negócios,Assalariado,Turista fiel premium,6 a 10 salários mínimos
Grupo de amigos,Parques de Entretenimento,Ribeirão Preto - SP,2023-07-11,2023-07-16,1183.21,Superior Completo,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Casal,Pontos Turisticos,Ribeirão Preto - SP,2023-06-03,2023-06-07,1655.57,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Campinas - SP,2023-12-24,2023-12-28,1259.64,Ensino Médio,Visitar familiares,Servidor Público,Turista fiel premium,6 a 10 salários mínimos
Família com crianças,Restaurantes,São José do Rio Preto - SP,2023-12-24,2023-12-26,1156.42,Superior Incompleto,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Pontos Turisticos,Curitiba - PR,2024-01-01,2024-01-05,1771.89,Ensino Médio,Saúde/Bem-estar,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-10-12,2023-10-17,1542.79,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Campinas - SP,2023-12-24,2023-12-26,1711.17,Pós-graduação,Visitar familiares,CLT,Turista fiel premium,6 a 10 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2023-12-23,2023-12-27,1456.33,Superior Incompleto,Visitar familiares,Estudante,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,Campinas - SP,2023-10-11,2023-10-16,377.72,Superior Incompleto,Saúde/Bem-estar,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Curitiba - PR,2023-06-04,2023-06-06,1880.61,Pós-graduação,Visitar familiares,Assalariado,Turista fiel premium,Até 3 salários mínimos
Família com crianças,Hoteis,Goiânia - GO,2023-06-04,2023-06-09,981.14,Pós-graduação,Eventos,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-12-24,2023-12-28,1570.88,Pós-graduação,Visitar familiares,Assalariado,Turista fiel premium,Até 3 salários mínimos
Casal,Hoteis,Curitiba - PR,2023-12-30,2024-01-01,1793.98,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Parques de Entretenimento,São Paulo - SP,2023-10-12,2023-10-17,1724.39,Ensino Médio,Visitar familiares,CLT,Turista fiel premium,Até 3 salários mínimos
Casal,Parques de Entretenimento,São Paulo - SP,2023-10-11,2023-10-13,1633.91,Pós-graduação,Visitar familiares,CLT,Turista fiel premium,6 a 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-12-29,2024-01-03,1684.46,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2023-12-31,2024-01-02,189.26,Ensino Médio,Visitar familiares,Estudante,Turista fiel premium,Até 3 salários mínimos
Família com crianças,Parques de Entretenimento,Ribeirão Preto - SP,2023-12-23,2023-12-27,1443.92,Pós-graduação,Eventos,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-12-25,2023-12-28,1154.48,Pós-graduação,Lazer,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,Curitiba - PR,2024-01-01,2024-01-04,1886.2,Superior Completo,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Belo Horizonte - MG,2023-12-29,2024-01-03,1940.02,Pós-graduação,Eventos,Empresário/Profissional Liberal,Turista fiel premium,Até 3 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2023-12-31,2024-01-04,1748.92,Pós-graduação,Lazer,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-06-04,2023-06-09,1010.26,Pós-graduação,Saúde/Bem-estar,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2023-12-31,2024-01-05,327.11,Superior Completo,Visitar familiares,Assalariado,Turista fiel premium,6 a 10 salários mínimos
Casal,Restaurantes,Campinas - SP,2023-06-04,2023-06-06,1630.31,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Parques Aquáticos,São José do Rio Preto - SP,2023-10-10,2023-10-15,159.85,Ensino Médio,Negócios,Servidor Público,Turista fiel premium,3 a 6 salários mínimos
Casal,Pontos Turisticos,São Paulo - SP,2024-01-01,2024-01-06,127.57,Ensino Médio,Visitar familiares,Assalariado,Turista fiel premium,Até 3 salários mínimos
Família com crianças,Hoteis,Belo Horizonte - MG,2023-12-25,2023-12-28,1102.33,Pós-graduação,Visitar familiares,CLT,Turista fiel premium,3 a 6 salários mínimos
Grupo de amigos,Hoteis,Goiânia - GO,2023-06-05,2023-06-07,1596.57,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Pontos Culturais,São Paulo - SP,2023-02-01,2023-02-05,1290.42,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Goiânia - GO,2023-12-31,2024-01-05,1171.09,Superior Completo,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Grupo de amigos,Restaurantes,Goiânia - GO,2024-01-01,2024-01-06,1759.86,Pós-graduação,Visitar familiares,Assalariado,Turista fiel premium,6 a 10 salários mínimos
Grupo de amigos,Hoteis,São Paulo - SP,2023-12-23,2023-12-26,1473.74,Pós-graduação,Negócios,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2023-12-23,2023-12-26,1082.65,Superior Incompleto,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,Ribeirão Preto - SP,2023-11-02,2023-11-05,831.26,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Grupo de amigos,Pontos Turisticos,Belo Horizonte - MG,2023-06-03,2023-06-07,839.45,Pós-graduação,Eventos,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Goiânia - GO,2023-12-31,2024-01-04,1552.78,Pós-graduação,Visitar familiares,CLT,Turista fiel premium,Mais de 10 salários mínimos
Grupo de amigos,Centros de Evento,São José do Rio Preto - SP,2023-06-05,2023-06-09,402.09,Superior Incompleto,Visitar familiares,Estudante,Turista fiel premium,6 a 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2023-06-05,2023-06-08,335.64,Superior Incompleto,Eventos,Estudante,Turista fiel premium,3 a 6 salários mínimos
Casal,Hoteis,Goiânia - GO,2023-12-31,2024-01-04,1106.08,Ensino Médio,Visitar familiares,CLT,Turista fiel premium,Até 3 salários mínimos
Casal,Hoteis,Belo Horizonte - MG,2023-12-29,2023-12-31,1673.82,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-12-25,2023-12-27,268.28,Superior Incompleto,Visitar familiares,CLT,Turista fiel premium,Até 3 salários mínimos
Casal,Hoteis,Curitiba - PR,2023-12-31,2024-01-04,1041.49,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Parques de Entretenimento,Ribeirão Preto - SP,2023-06-02,2023-06-07,1479.03,Pós-graduação,Visitar familiares,Estudante,Turista fiel premium,3 a 6 salários mínimos
Família com crianças,Centros de Evento,São José do Rio Preto - SP,2023-10-10,2023-10-14,1407.45,Pós-graduação,Lazer,Assalariado,Turista fiel premium,6 a 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-12-29,2023-12-31,1554.6,Superior Completo,Visitar familiares,CLT,Turista fiel premium,3 a 6 salários mínimos
Casal,Hoteis,Goiânia - GO,2023-06-05,2023-06-08,413.43,Superior Incompleto,Visitar familiares,Aposentado,Turista fiel premium,3 a 6 salários mínimos
Casal,Hoteis,Belo Horizonte - MG,2023-06-05,2023-06-10,436.36,Pós-graduação,Visitar familiares,CLT,Turista fiel premium,3 a 6 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2023-10-10,2023-10-13,298.9,Pós-graduação,Visitar familiares,CLT,Turista fiel premium,3 a 6 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2023-12-31,2024-01-05,928.75,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Grupo de amigos,Pontos Turisticos,Ribeirão Preto - SP,2023-10-13,2023-10-16,1727.99,Pós-graduação,Visitar familiares,Aposentado,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2023-06-03,2023-06-05,115.54,Pós-graduação,Eventos,CLT,Turista fiel premium,Até 3 salários mínimos
Família com crianças,Hoteis,Curitiba - PR,2023-12-23,2023-12-28,1377.71,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,6 a 10 salários mínimos
Casal,Hoteis,Curitiba - PR,2023-03-24,2023-03-28,1019.65,Pós-graduação,Lazer,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2024-01-01,2024-01-04,680.19,Superior Completo,Visitar familiares,Estudante,Turista fiel premium,6 a 10 salários mínimos
Grupo de amigos,Hoteis,São José do Rio Preto - SP,2023-06-10,2023-06-12,877.76,Ensino Médio,Visitar familiares,Aposentado,Turista fiel premium,6 a 10 salários mínimos
Grupo de amigos,Hoteis,São Paulo - SP,2023-10-10,2023-10-13,1569.76,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Belo Horizonte - MG,2023-10-13,2023-10-16,1812.0,Superior Incompleto,Saúde/Bem-estar,Empresário/Profissional Liberal,Turista fiel premium,Até 3 salários mínimos
Família com crianças,Parques Aquáticos,Goiânia - GO,2023-06-03,2023-06-08,1202.18,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,Belo Horizonte - MG,2023-06-04,2023-06-08,862.91,Pós-graduação,Visitar familiares,Assalariado,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2023-12-25,2023-12-30,1304.97,Pós-graduação,Negócios,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Ribeirão Preto - SP,2023-06-03,2023-06-05,1264.1,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Até 3 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2023-09-10,2023-09-14,1569.21,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-12-24,2023-12-28,1918.36,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Pontos Turisticos,Goiânia - GO,2023-12-23,2023-12-26,637.86,Pós-graduação,Visitar familiares,Aposentado,Turista fiel premium,3 a 6 salários mínimos
Família com crianças,Hoteis,Ribeirão Preto - SP,2023-10-12,2023-10-14,1229.93,Superior Completo,Visitar familiares,Assalariado,Turista fiel premium,Até 3 salários mínimos
Grupo de amigos,Pontos Turisticos,Curitiba - PR,2023-12-29,2024-01-01,1287.47,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,Campinas - SP,2023-12-31,2024-01-02,1351.59,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Grupo de amigos,Hoteis,Ribeirão Preto - SP,2023-06-03,2023-06-06,1464.14,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,6 a 10 salários mínimos
Família com crianças,Hoteis,Goiânia - GO,2023-10-12,2023-10-14,1915.75,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Grupo de amigos,Hoteis,Belo Horizonte - MG,2023-12-29,2023-12-31,108.38,Ensino Médio,Negócios,Aposentado,Turista fiel premium,6 a 10 salários mínimos
Família com crianças,Hoteis,Belo Horizonte - MG,2023-12-25,2023-12-27,973.27,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Goiânia - GO,2023-12-30,2024-01-02,1737.93,Pós-graduação,Visitar familiares,CLT,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,Ribeirão Preto - SP,2023-06-02,2023-06-04,463.32,Ensino Médio,Visitar familiares,Assalariado,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,Goiânia - GO,2023-10-10,2023-10-15,998.2,Ensino Médio,Visitar familiares,Aposentado,Turista fiel premium,6 a 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-10-13,2023-10-16,1634.07,Ensino Médio,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-12-26,2023-12-29,1419.55,Ensino Médio,Visitar familiares,Assalariado,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2023-12-24,2023-12-28,1026.69,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Campinas - SP,2023-12-24,2023-12-27,1647.37,Superior Completo,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2023-12-20,2023-12-25,785.22,Pós-graduação,Visitar familiares,Assalariado,Turista fiel premium,6 a 10 salários mínimos
Casal,Hoteis,Curitiba - PR,2023-10-13,2023-10-18,1881.65,Pós-graduação,Saúde/Bem-estar,Estudante,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,Goiânia - GO,2023-06-02,2023-06-04,870.78,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-12-30,2024-01-04,1545.25,Pós-graduação,Negócios,Assalariado,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2023-06-05,2023-06-10,1540.37,Pós-graduação,Visitar familiares,Estudante,Turista fiel premium,3 a 6 salários mínimos
Família com crianças,Hoteis,Belo Horizonte - MG,2023-12-13,2023-12-16,1780.19,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-12-30,2024-01-03,1629.56,Superior Incompleto,Negócios,CLT,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Hoteis,Curitiba - PR,2023-12-26,2023-12-30,1044.51,Pós-graduação,Visitar familiares,Estudante,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,Curitiba - PR,2023-06-04,2023-06-09,912.06,Superior Incompleto,Visitar familiares,Assalariado,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Belo Horizonte - MG,2023-12-25,2023-12-29,1453.13,Pós-graduação,Visitar familiares,Assalariado,Turista fiel premium,Até 3 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-04-25,2023-04-27,1997.0,Pós-graduação,Negócios,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Casal,Pontos Culturais,Goiânia - GO,2023-12-24,2023-12-27,1475.25,Superior Incompleto,Visitar familiares,Estudante,Turista fiel premium,3 a 6 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2023-12-25,2023-12-30,1749.27,Superior Completo,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Casal,Parques de Entretenimento,Curitiba - PR,2023-10-10,2023-10-14,1352.73,Superior Completo,Visitar familiares,CLT,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Belo Horizonte - MG,2023-12-23,2023-12-25,194.86,Superior Completo,Visitar familiares,CLT,Turista fiel premium,Até 3 salários mínimos
Casal,Pontos Culturais,Campinas - SP,2023-10-10,2023-10-12,1428.2,Superior Completo,Visitar familiares,CLT,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-06-02,2023-06-04,330.96,Superior Incompleto,Visitar familiares,CLT,Turista fiel premium,3 a 6 salários mínimos
Família com crianças,Hoteis,Curitiba - PR,2023-06-04,2023-06-07,1014.16,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Parques de Entretenimento,São José do Rio Preto - SP,2023-12-29,2024-01-01,1663.15,Pós-graduação,Eventos,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,São José do Rio Preto - SP,2023-12-24,2023-12-26,979.08,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Grupo de amigos,Hoteis,São Paulo - SP,2023-12-30,2024-01-02,1393.86,Superior Incompleto,Visitar familiares,Aposentado,Turista fiel premium,6 a 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2024-01-01,2024-01-05,1986.77,Superior Incompleto,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Grupo de amigos,Hoteis,São Paulo - SP,2023-12-31,2024-01-04,944.0,Ensino Médio,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2023-12-31,2024-01-04,1140.31,Pós-graduação,Visitar familiares,Estudante,Turista fiel premium,6 a 10 salários mínimos
Família com crianças,Hoteis,São José do Rio Preto - SP,2023-10-11,2023-10-15,364.0,Pós-graduação,Lazer,Assalariado,Turista fiel premium,Até 3 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2023-12-25,2023-12-27,284.94,Pós-graduação,Visitar familiares,Assalariado,Turista fiel premium,3 a 6 salários mínimos
Sozinho,Hoteis,Curitiba - PR,2023-12-25,2023-12-28,1862.07,Superior Completo,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2023-12-31,2024-01-04,1595.04,Superior Incompleto,Visitar familiares,Estudante,Turista fiel premium,Mais de 10 salários mínimos
Grupo de amigos,Hoteis,Ribeirão Preto - SP,2023-12-30,2024-01-01,1379.75,Pós-graduação,Visitar familiares,Assalariado,Turista fiel premium,Até 3 salários mínimos
Família com crianças,Hoteis,Curitiba - PR,2023-06-02,2023-06-05,1703.84,Pós-graduação,Visitar familiares,Estudante,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-06-05,2023-06-08,440.02,Superior Completo,Lazer,CLT,Turista fiel premium,3 a 6 salários mínimos
