Acompanhantes por faixa etária,Atrativos visitados,Cidade e estado de origem,Data de chegada,Data de partida,Gasto médio diário em Olímpia,Grau de escolaridade,Motivo da viagem,Ocupação profissional,Perfil_Latente_Gerador,Renda familiar
Sozinho,Hoteis,São José do Rio Preto - SP,2023-05-05,2023-05-06,1437.71,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Grupo de amigos,Hoteis,Ribeirão Preto - SP,2023-08-24,2023-08-28,112.15,Ensino Médio,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Grupo de amigos,Hoteis,Curitiba - PR,2023-11-16,2023-11-17,353.95,Superior Incompleto,Negócios,CLT,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2023-06-06,2023-06-10,242.27,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Grupo de amigos,Hoteis,São Paulo - SP,2023-07-10,2023-07-11,1017.35,Pós-graduação,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2023-07-24,2023-07-26,186.12,Superior Completo,Negócios,Aposentado,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-10-18,2023-10-19,135.0,Ensino Médio,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Parques Aquáticos,São Paulo - SP,2023-06-02,2023-06-03,235.85,Pós-graduação,Negócios,Empresário/Profissional Liberal,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Hoteis,Campinas - SP,2023-03-25,2023-03-29,166.63,Ensino Médio,Eventos,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2023-04-28,2023-04-30,114.87,Pós-graduação,Lazer,Estudante,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2023-02-13,2023-02-17,433.41,Pós-graduação,Negócios,Assalariado,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2023-04-03,2023-04-06,192.29,Ensino Médio,Negócios,Servidor Público,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,Campinas - SP,2023-06-09,2023-06-13,181.83,Superior Incompleto,Negócios,Aposentado,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Pontos Culturais,Goiânia - GO,2023-01-18,2023-01-19,150.22,Pós-graduação,Negócios,Servidor Público,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Pontos Culturais,São Paulo - SP,2023-06-22,2023-06-25,158.53,Ensino Médio,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-05-24,2023-05-28,174.53,Ensino Médio,Negócios,Assalariado,Turista Corporativo,6 a 10 salários mínimos
Casal,Centros de Evento,Goiânia - GO,2023-11-20,2023-11-23,109.07,Superior Completo,Negócios,Estudante,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-04-24,2023-04-28,236.05,Pós-graduação,Saúde/Bem-estar,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-10-23,2023-10-27,178.45,Ensino Médio,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2023-04-20,2023-04-22,104.47,Superior Completo,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Grupo de amigos,Hoteis,Ribeirão Preto - SP,2023-09-05,2023-09-08,120.41,Superior Completo,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Pontos Culturais,Goiânia - GO,2023-03-16,2023-03-19,114.45,Ensino Médio,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2023-07-31,2023-08-02,176.77,Superior Completo,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2023-05-08,2023-05-12,221.09,Ensino Médio,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Grupo de amigos,Hoteis,São José do Rio Preto - SP,2023-11-27,2023-11-28,120.6,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2023-03-14,2023-03-18,228.84,Ensino Médio,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Casal,Hoteis,Curitiba - PR,2023-06-14,2023-06-18,115.3,Pós-graduação,Eventos,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2023-08-23,2023-08-26,401.83,Pós-graduação,Negócios,Servidor Público,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2023-12-05,2023-12-09,171.5,Ensino Médio,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2023-01-02,2023-01-03,113.29,Superior Incompleto,Negócios,Empresário/Profissional Liberal,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-08-02,2023-08-04,176.48,Superior Incompleto,Negócios,Estudante,Turista Corporativo,3 a 6 salários mínimos
Grupo de amigos,Hoteis,Goiânia - GO,2023-03-14,2023-03-16,556.83,Superior Completo,Negócios,Servidor Público,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2023-01-09,2023-01-11,537.5,Superior Completo,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-04-27,2023-04-28,487.5,Ensino Médio,Negócios,Aposentado,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2023-09-21,2023-09-24,174.21,Ensino Médio,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Campinas - SP,2023-06-12,2023-06-14,165.96,Superior Incompleto,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Campinas - SP,2023-05-30,2023-06-02,402.66,Superior Completo,Eventos,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2023-07-14,2023-07-18,608.63,Superior Completo,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Família com crianças,Hoteis,Goiânia - GO,2023-09-08,2023-09-12,106.0,Ensino Médio,Negócios,Servidor Público,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Hoteis,Campinas - SP,2023-01-28,2023-01-30,101.61,Ensino Médio,Negócios,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2023-01-05,2023-01-06,221.77,Ensino Médio,Negócios,Estudante,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2023-06-14,2023-06-16,1809.05,Superior Completo,Negócios,Servidor Público,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-08-08,2023-08-11,582.6,Superior Completo,Negócios,CLT,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Parques de Entretenimento,Belo Horizonte - MG,2023-05-04,2023-05-08,201.62,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2023-03-09,2023-03-13,731.87,Superior Completo,Negócios,Aposentado,Turista Corporativo,6 a 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2023-07-03,2023-07-07,191.99,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-10-31,2023-11-01,168.34,Ensino Médio,Negócios,Servidor Público,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-02-27,2023-03-03,507.35,Superior Completo,Negócios,Aposentado,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-09-11,2023-09-14,254.01,Superior Incompleto,Negócios,Aposentado,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Restaurantes,São Paulo - SP,2023-06-09,2023-06-13,151.06,Superior Incompleto,Lazer,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Campinas - SP,2023-03-22,2023-03-25,759.83,Ensino Médio,Negócios,Estudante,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-07-28,2023-08-01,168.11,Superior Completo,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Sozinho,Pontos Turisticos,Goiânia - GO,2023-10-02,2023-10-04,1106.91,Superior Completo,Negócios,Aposentado,Turista Corporativo,3 a 6 salários mínimos
Família com crianças,Hoteis,Belo Horizonte - MG,2023-06-22,2023-06-23,118.7,Ensino Médio,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Pontos Turisticos,São Paulo - SP,2023-03-13,2023-03-14,234.31,Ensino Médio,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Pontos Culturais,Curitiba - PR,2023-06-13,2023-06-17,144.14,Ensino Médio,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Casal,Centros de Evento,Curitiba - PR,2023-05-11,2023-05-15,100.25,Ensino Médio,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-06-09,2023-06-11,246.08,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-11-20,2023-11-22,426.84,Superior Incompleto,Negócios,Servidor Público,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-05-23,2023-05-27,110.22,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-06-26,2023-06-29,165.85,Superior Completo,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-03-31,2023-04-02,331.05,Superior Incompleto,Lazer,Assalariado,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Hoteis,Campinas - SP,2023-05-01,2023-05-02,182.2,Ensino Médio,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2023-10-17,2023-10-21,170.95,Superior Incompleto,Visitar familiares,Aposentado,Turista Corporativo,Até 3 salários mínimos
Casal,Hoteis,São Paulo - SP,2023-10-23,2023-10-25,151.47,Ensino Médio,Negócios,Servidor Público,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2023-11-04,2023-11-08,172.36,Superior Completo,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Sozinho,Restaurantes,São Paulo - SP,2023-06-29,2023-06-30,305.46,Superior Incompleto,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Parques Aquáticos,Belo Horizonte - MG,2023-03-16,2023-03-20,105.18,Ensino Médio,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2023-03-20,2023-03-22,247.44,Ensino Médio,Negócios,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Campinas - SP,2023-12-28,2024-01-01,1024.64,Pós-graduação,Lazer,Assalariado,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-12-04,2023-12-06,396.43,Superior Completo,Negócios,Estudante,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Hoteis,Curitiba - PR,2023-11-16,2023-11-18,240.02,Ensino Médio,Visitar familiares,Assalariado,Turista Corporativo,Até 3 salários mínimos
Casal,Pontos Culturais,Curitiba - PR,2023-10-23,2023-10-24,156.38,Superior Completo,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-12-27,2023-12-29,112.14,Superior Incompleto,Lazer,Aposentado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Pontos Turisticos,São Paulo - SP,2023-06-05,2023-06-08,334.56,Pós-graduação,Lazer,Empresário/Profissional Liberal,Turista Corporativo,3 a 6 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2023-08-03,2023-08-07,228.48,Ensino Médio,Visitar familiares,Aposentado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Parques Aquáticos,Belo Horizonte - MG,2023-12-25,2023-12-28,139.43,Superior Incompleto,Negócios,Servidor Público,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-06-08,2023-06-09,335.34,Superior Incompleto,Negócios,Servidor Público,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Centros de Evento,Campinas - SP,2023-08-22,2023-08-25,135.17,Superior Incompleto,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Parques Aquáticos,Ribeirão Preto - SP,2023-01-25,2023-01-27,515.09,Superior Completo,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Curitiba - PR,2023-05-26,2023-05-28,748.74,Superior Completo,Negócios,Empresário/Profissional Liberal,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2023-11-27,2023-11-30,447.04,Superior Incompleto,Negócios,Estudante,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Parques Aquáticos,Goiânia - GO,2023-03-15,2023-03-19,216.72,Ensino Médio,Negócios,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2023-11-09,2023-11-13,231.71,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-10-18,2023-10-20,170.12,Ensino Médio,Negócios,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Sozinho,Pontos Turisticos,São Paulo - SP,2023-06-13,2023-06-16,576.57,Superior Completo,Negócios,Empresário/Profissional Liberal,Turista Corporativo,3 a 6 salários mínimos
Grupo de amigos,Hoteis,São Paulo - SP,2023-03-09,2023-03-11,172.52,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2023-01-25,2023-01-27,224.13,Ensino Médio,Lazer,CLT,Turista Corporativo,Até 3 salários mínimos
Família com crianças,Hoteis,São José do Rio Preto - SP,2023-06-12,2023-06-15,504.66,Superior Completo,Negócios,Assalariado,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2023-06-02,2023-06-05,157.28,Superior Completo,Negócios,Assalariado,Turista Corporativo,3 a 6 salários mínimos
Grupo de amigos,Hoteis,São José do Rio Preto - SP,2023-07-18,2023-07-21,197.97,Superior Completo,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Sozinho,Pontos Turisticos,São Paulo - SP,2023-08-09,2023-08-12,140.04,Ensino Médio,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-05-03,2023-05-04,207.14,Ensino Médio,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Casal,Parques de Entretenimento,Goiânia - GO,2023-02-17,2023-02-18,136.0,Superior Completo,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-05-29,2023-06-02,208.51,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2023-05-21,2023-05-22,223.25,Superior Completo,Visitar familiares,Assalariado,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2023-01-20,2023-01-22,312.16,Superior Incompleto,Negócios,Estudante,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2023-05-23,2023-05-26,197.49,Ensino Médio,Negócios,Servidor Público,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2024-02-21,2024-02-25,195.35,Ensino Médio,Visitar familiares,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Casal,Hoteis,São Paulo - SP,2024-08-26,2024-08-30,238.81,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2024-03-06,2024-03-08,241.05,Pós-graduação,Negócios,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2024-01-22,2024-01-25,199.23,Superior Incompleto,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Pontos Turisticos,Curitiba - PR,2024-01-15,2024-01-18,527.48,Superior Completo,Negócios,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2024-07-31,2024-08-01,146.88,Pós-graduação,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Campinas - SP,2024-11-04,2024-11-06,198.33,Superior Completo,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Sozinho,Parques Aquáticos,São José do Rio Preto - SP,2024-06-17,2024-06-19,224.34,Superior Incompleto,Negócios,Assalariado,Turista Corporativo,3 a 6 salários mínimos
Casal,Hoteis,Goiânia - GO,2024-06-23,2024-06-27,250.0,Ensino Médio,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2024-08-02,2024-08-04,410.25,Superior Incompleto,Negócios,Servidor Público,Turista Corporativo,3 a 6 salários mínimos
Casal,Hoteis,Goiânia - GO,2024-12-09,2024-12-10,154.09,Ensino Médio,Negócios,Servidor Público,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2024-02-12,2024-02-15,145.97,Ensino Médio,Negócios,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Curitiba - PR,2024-04-12,2024-04-13,111.11,Superior Incompleto,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2024-08-01,2024-08-03,843.61,Pós-graduação,Negócios,Servidor Público,Turista Corporativo,Mais de 10 salários mínimos
Grupo de amigos,Hoteis,Curitiba - PR,2024-09-02,2024-09-04,248.33,Superior Incompleto,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2024-09-27,2024-09-29,133.4,Ensino Médio,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2024-04-08,2024-04-09,199.03,Pós-graduação,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2024-11-24,2024-11-28,209.92,Ensino Médio,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2024-01-09,2024-01-11,212.84,Ensino Médio,Negócios,CLT,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Pontos Turisticos,Campinas - SP,2024-05-13,2024-05-15,177.82,Ensino Médio,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Parques Aquáticos,São Paulo - SP,2024-06-05,2024-06-06,204.02,Ensino Médio,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Pontos Culturais,São Paulo - SP,2024-01-05,2024-01-06,222.57,Ensino Médio,Lazer,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Parques de Entretenimento,Belo Horizonte - MG,2024-02-16,2024-02-18,1275.49,Superior Completo,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Casal,Hoteis,Campinas - SP,2024-10-15,2024-10-17,128.24,Pós-graduação,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2024-10-14,2024-10-17,188.34,Ensino Médio,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Sozinho,Parques Aquáticos,São Paulo - SP,2024-09-04,2024-09-05,198.05,Ensino Médio,Negócios,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2024-07-09,2024-07-12,169.56,Ensino Médio,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2024-04-09,2024-04-12,247.52,Pós-graduação,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2024-02-26,2024-02-28,112.3,Superior Completo,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2024-03-15,2024-03-19,848.5,Superior Incompleto,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2024-01-24,2024-01-25,1188.89,Pós-graduação,Negócios,Servidor Público,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2024-10-28,2024-11-01,127.58,Superior Incompleto,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Pontos Culturais,São Paulo - SP,2024-10-07,2024-10-08,159.55,Ensino Médio,Negócios,CLT,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2024-10-09,2024-10-11,148.39,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Grupo de amigos,Hoteis,Campinas - SP,2024-02-10,2024-02-14,262.14,Pós-graduação,Lazer,Servidor Público,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2024-06-05,2024-06-07,1539.47,Pós-graduação,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Restaurantes,Ribeirão Preto - SP,2024-04-15,2024-04-18,193.46,Superior Incompleto,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,Curitiba - PR,2024-11-22,2024-11-25,128.19,Ensino Médio,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Família com crianças,Hoteis,Curitiba - PR,2024-05-05,2024-05-09,847.1,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Casal,Hoteis,Ribeirão Preto - SP,2024-07-01,2024-07-02,1136.55,Pós-graduação,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2024-04-02,2024-04-05,200.92,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2024-01-30,2024-02-01,1565.7,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Centros de Evento,Curitiba - PR,2024-12-22,2024-12-24,170.04,Superior Incompleto,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Pontos Turisticos,São José do Rio Preto - SP,2024-06-24,2024-06-25,402.09,Superior Incompleto,Negócios,Aposentado,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Pontos Culturais,São José do Rio Preto - SP,2024-11-19,2024-11-23,120.99,Superior Incompleto,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2024-02-06,2024-02-07,173.33,Pós-graduação,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Sozinho,Parques de Entretenimento,São José do Rio Preto - SP,2024-08-21,2024-08-23,262.79,Ensino Médio,Negócios,Estudante,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2024-11-26,2024-11-29,165.2,Superior Completo,Saúde/Bem-estar,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Sozinho,Restaurantes,São José do Rio Preto - SP,2024-09-23,2024-09-26,151.42,Ensino Médio,Lazer,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2024-06-25,2024-06-28,166.84,Ensino Médio,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Centros de Evento,São Paulo - SP,2024-02-27,2024-02-28,172.64,Ensino Médio,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Pontos Turisticos,São Paulo - SP,2024-04-19,2024-04-22,138.15,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2024-12-12,2024-12-14,161.28,Ensino Médio,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Sozinho,Restaurantes,Curitiba - PR,2024-05-30,2024-06-03,101.18,Superior Incompleto,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2024-10-29,2024-11-02,109.11,Ensino Médio,Negócios,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Sozinho,Centros de Evento,São Paulo - SP,2024-12-19,2024-12-20,119.36,Superior Incompleto,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Casal,Hoteis,São José do Rio Preto - SP,2024-08-12,2024-08-13,105.56,Ensino Médio,Negócios,Assalariado,Turista Corporativo,Mais de 10 salários mínimos
Grupo de amigos,Hoteis,São José do Rio Preto - SP,2024-09-23,2024-09-26,124.0,Superior Completo,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2024-08-04,2024-08-07,130.06,Superior Completo,Visitar familiares,Servidor Público,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2024-11-11,2024-11-14,124.34,Superior Completo,Saúde/Bem-estar,CLT,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2024-05-07,2024-05-09,706.64,Pós-graduação,Negócios,Estudante,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Hoteis,Campinas - SP,2024-05-08,2024-05-09,120.47,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Sozinho,Parques de Entretenimento,Goiânia - GO,2024-07-29,2024-08-01,174.94,Superior Incompleto,Negócios,Estudante,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2024-03-18,2024-03-21,186.75,Ensino Médio,Lazer,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Casal,Hoteis,São Paulo - SP,2024-09-23,2024-09-26,615.63,Superior Completo,Negócios,Servidor Público,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Parques de Entretenimento,São Paulo - SP,2024-04-01,2024-04-05,144.87,Pós-graduação,Negócios,Empresário/Profissional Liberal,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2024-03-18,2024-03-22,1312.53,Pós-graduação,Lazer,Assalariado,Turista Corporativo,Mais de 10 salários mínimos
