Acompanhantes por faixa etária,Atrativos visitados,Cidade e estado de origem,Data de chegada,Data de partida,Gasto médio diário em Olímpia,Grau de escolaridade,Motivo da viagem,Ocupação profissional,Perfil_Latente_Gerador,Renda familiar
Casal,Hoteis,Belo Horizonte - MG,2024-10-12,2024-10-17,1164.29,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Até 3 salários mínimos
Família com crianças,Pontos Culturais,São Paulo - SP,2024-01-25,2024-02-01,658.95,Superior Completo,Lazer,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Hoteis,Ribeirão Preto - SP,2024-01-03,2024-01-10,630.81,Superior Completo,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques Aquáticos,Ribeirão Preto - SP,2024-04-03,2024-04-08,672.91,Superior Completo,Lazer,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
Grupo de amigos,Restaurantes,São Paulo - SP,2024-05-24,2024-05-30,337.68,Ensino Médio,Lazer,CLT,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Centros de Evento,São Paulo - SP,2024-12-11,2024-12-15,783.08,Superior Completo,Lazer,Aposentado,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Parques Aquáticos,São Paulo - SP,2024-12-23,2024-12-28,791.24,Pós-graduação,Negócios,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Grupo de amigos,Pontos Culturais,São Paulo - SP,2024-01-11,2024-01-18,106.33,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Mais de 10 salários mínimos
Sozinho,Parques de Entretenimento,São Paulo - SP,2024-07-11,2024-07-15,546.64,Superior Completo,Negócios,Empresário/Profissional Liberal,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2024-06-05,2024-06-07,1206.11,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Pontos Culturais,São Paulo - SP,2024-07-21,2024-07-27,603.55,Superior Completo,Lazer,CLT,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Pontos Culturais,São José do Rio Preto - SP,2024-07-19,2024-07-24,563.29,Pós-graduação,Lazer,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Pontos Turisticos,Ribeirão Preto - SP,2024-07-25,2024-08-01,759.03,Superior Completo,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2024-10-09,2024-10-11,148.39,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Casal,Restaurantes,São Paulo - SP,2024-04-19,2024-04-23,634.04,Superior Incompleto,Eventos,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Grupo de amigos,Hoteis,Campinas - SP,2024-02-10,2024-02-14,262.14,Pós-graduação,Lazer,Servidor Público,Turista Corporativo,3 a 6 salários mínimos
Família com crianças,Pontos Culturais,São Paulo - SP,2024-12-03,2024-12-10,916.54,Pós-graduação,Visitar familiares,Servidor Público,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Pontos Turisticos,São José do Rio Preto - SP,2024-12-31,2025-01-07,599.48,Superior Completo,Lazer,Estudante,Familia de parques aquaticos,3 a 6 salários mínimos
Grupo de amigos,Pontos Culturais,São Paulo - SP,2024-01-11,2024-01-17,671.63,Superior Completo,Lazer,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Grupo de amigos,Parques de Entretenimento,São Paulo - SP,2024-08-17,2024-08-24,105.2,Ensino Médio,Lazer,Servidor Público,Familia de parques aquaticos,Até 3 salários mínimos
Casal,Parques de Entretenimento,Belo Horizonte - MG,2024-05-24,2024-05-26,342.07,Superior Incompleto,Saúde/Bem-estar,CLT,Casal de fim de semana,3 a 6 salários mínimos
Família com crianças,Parques Aquáticos,São José do Rio Preto - SP,2024-02-09,2024-02-15,510.52,Superior Completo,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Hoteis,Goiânia - GO,2024-06-04,2024-06-08,1321.17,Ensino Médio,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Pontos Turisticos,Curitiba - PR,2024-07-11,2024-07-18,204.67,Superior Incompleto,Eventos,Aposentado,Turista econômico,Até 3 salários mínimos
Família com crianças,Pontos Culturais,São Paulo - SP,2024-01-11,2024-01-17,211.8,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Família com crianças,Hoteis,São José do Rio Preto - SP,2024-07-07,2024-07-14,139.94,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2024-06-05,2024-06-07,1539.47,Pós-graduação,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Família com crianças,Pontos Turisticos,São Paulo - SP,2024-02-27,2024-03-04,193.15,Superior Completo,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Sozinho,Restaurantes,Ribeirão Preto - SP,2024-04-15,2024-04-18,193.46,Superior Incompleto,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Família com crianças,Restaurantes,Ribeirão Preto - SP,2024-07-09,2024-07-15,241.78,Superior Incompleto,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
Família com crianças,Centros de Evento,São Paulo - SP,2024-12-17,2024-12-21,619.63,Ensino Médio,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Casal,Hoteis,Curitiba - PR,2024-10-11,2024-10-13,1222.3,Superior Incompleto,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Pontos Turisticos,São Paulo - SP,2024-05-01,2024-05-08,234.58,Ensino Médio,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
Casal,Hoteis,Belo Horizonte - MG,2024-12-31,2025-01-05,1048.11,Pós-graduação,Visitar familiares,CLT,Turista fiel premium,3 a 6 salários mínimos
Família com crianças,Restaurantes,São Paulo - SP,2024-03-15,2024-03-20,645.07,Ensino Médio,Lazer,Aposentado,Familia de parques aquaticos,Mais de 10 salários mínimos
Sozinho,Hoteis,Curitiba - PR,2024-11-22,2024-11-25,128.19,Ensino Médio,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Família com crianças,Parques de Entretenimento,São Paulo - SP,2024-01-23,2024-01-30,746.15,Superior Completo,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Restaurantes,São Paulo - SP,2024-02-17,2024-02-24,684.97,Superior Incompleto,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Pontos Culturais,São José do Rio Preto - SP,2024-01-02,2024-01-11,159.12,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Hoteis,Curitiba - PR,2024-05-05,2024-05-09,847.1,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Família com crianças,Parques Aquáticos,São Paulo - SP,2024-01-30,2024-02-03,766.29,Superior Completo,Visitar familiares,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Grupo de amigos,Hoteis,Campinas - SP,2024-01-15,2024-01-19,656.61,Superior Incompleto,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques de Entretenimento,Ribeirão Preto - SP,2024-12-26,2025-01-01,391.46,Pós-graduação,Lazer,CLT,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Centros de Evento,São Paulo - SP,2024-07-05,2024-07-10,512.6,Superior Completo,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Sozinho,Centros de Evento,Campinas - SP,2024-12-01,2024-12-08,624.52,Superior Completo,Lazer,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques Aquáticos,Belo Horizonte - MG,2024-06-04,2024-06-07,122.24,Ensino Médio,Visitar familiares,Assalariado,Turista fiel premium,Até 3 salários mínimos
Casal,Parques Aquáticos,São Paulo - SP,2024-12-30,2025-01-03,1629.82,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Casal,Hoteis,Belo Horizonte - MG,2024-10-10,2024-10-15,877.91,Ensino Médio,Eventos,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Restaurantes,São Paulo - SP,2024-12-17,2024-12-21,691.03,Pós-graduação,Lazer,Servidor Público,Familia de parques aquaticos,Mais de 10 salários mínimos
Grupo de amigos,Parques Aquáticos,Curitiba - PR,2024-07-17,2024-07-24,512.97,Superior Completo,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Pontos Turisticos,Ribeirão Preto - SP,2024-07-14,2024-07-21,152.45,Ensino Médio,Lazer,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Pontos Culturais,São Paulo - SP,2024-02-17,2024-02-23,649.12,Superior Completo,Lazer,Servidor Público,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Restaurantes,São José do Rio Preto - SP,2024-01-15,2024-01-23,222.12,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Mais de 10 salários mínimos
Casal,Hoteis,Ribeirão Preto - SP,2024-07-01,2024-07-02,1136.55,Pós-graduação,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Família com crianças,Hoteis,Belo Horizonte - MG,2024-12-25,2024-12-27,904.16,Superior Completo,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Restaurantes,Belo Horizonte - MG,2024-12-23,2024-12-30,503.93,Superior Completo,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Sozinho,Pontos Turisticos,São Paulo - SP,2024-12-12,2024-12-19,105.48,Superior Completo,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Família com crianças,Parques de Entretenimento,São Paulo - SP,2024-04-21,2024-04-27,146.82,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,6 a 10 salários mínimos
Família com crianças,Parques de Entretenimento,Belo Horizonte - MG,2024-12-29,2025-01-03,642.28,Pós-graduação,Lazer,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques Aquáticos,São José do Rio Preto - SP,2024-01-16,2024-01-20,260.76,Superior Incompleto,Lazer,Estudante,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2024-06-02,2024-06-07,911.5,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Pontos Turisticos,Belo Horizonte - MG,2024-12-31,2025-01-04,1639.54,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Casal,Parques Aquáticos,São Paulo - SP,2024-12-30,2024-12-31,700.0,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,3 a 6 salários mínimos
Família com crianças,Hoteis,Campinas - SP,2024-12-13,2024-12-17,734.87,Superior Completo,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Restaurantes,Campinas - SP,2024-10-20,2024-10-27,369.22,Ensino Médio,Lazer,Servidor Público,Familia de parques aquaticos,3 a 6 salários mínimos
Casal,Pontos Turisticos,Ribeirão Preto - SP,2024-08-21,2024-08-25,413.41,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista de Evento,6 a 10 salários mínimos
Família com crianças,Pontos Culturais,Curitiba - PR,2024-07-07,2024-07-15,219.15,Pós-graduação,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
Casal,Restaurantes,São Paulo - SP,2024-07-25,2024-07-30,262.48,Pós-graduação,Eventos,Servidor Público,Turista de Evento,Mais de 10 salários mínimos
Família com crianças,Restaurantes,São Paulo - SP,2024-08-20,2024-08-27,337.04,Superior Incompleto,Negócios,Estudante,Turista de Evento,3 a 6 salários mínimos
Sozinho,Parques de Entretenimento,Campinas - SP,2024-12-09,2024-12-14,475.11,Superior Completo,Negócios,Aposentado,Familia de parques aquaticos,Até 3 salários mínimos
Casal,Pontos Turisticos,São Paulo - SP,2024-12-22,2024-12-29,340.88,Superior Completo,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Pontos Turisticos,São José do Rio Preto - SP,2024-07-14,2024-07-20,105.68,Ensino Médio,Lazer,Assalariado,Familia de parques aquaticos,Até 3 salários mínimos
Casal,Hoteis,Ribeirão Preto - SP,2024-04-29,2024-04-30,670.73,Superior Completo,Lazer,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Casal,Pontos Culturais,São Paulo - SP,2024-07-17,2024-07-26,149.73,Pós-graduação,Visitar familiares,CLT,Turista econômico,Até 3 salários mínimos
Casal,Pontos Culturais,São Paulo - SP,2024-04-06,2024-04-08,679.71,Superior Completo,Negócios,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Sozinho,Parques de Entretenimento,Ribeirão Preto - SP,2024-05-01,2024-05-02,661.34,Superior Completo,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,Mais de 10 salários mínimos
Família com crianças,Parques de Entretenimento,Campinas - SP,2024-04-03,2024-04-08,737.6,Superior Completo,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques de Entretenimento,São Paulo - SP,2024-01-21,2024-01-27,490.6,Superior Completo,Lazer,Assalariado,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Pontos Turisticos,Curitiba - PR,2024-01-17,2024-01-26,239.08,Superior Incompleto,Negócios,Assalariado,Turista econômico,Até 3 salários mínimos
Sozinho,Parques Aquáticos,Campinas - SP,2024-08-20,2024-08-26,410.46,Superior Incompleto,Negócios,Assalariado,Turista de Evento,3 a 6 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2024-04-02,2024-04-05,200.92,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2024-01-30,2024-02-01,1565.7,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Centros de Evento,Curitiba - PR,2024-12-22,2024-12-24,170.04,Superior Incompleto,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Família com crianças,Parques Aquáticos,São Paulo - SP,2024-10-13,2024-10-20,798.59,Superior Completo,Negócios,Empresário/Profissional Liberal,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques de Entretenimento,São Paulo - SP,2024-01-25,2024-02-01,675.17,Superior Completo,Eventos,Empresário/Profissional Liberal,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Hoteis,São José do Rio Preto - SP,2024-12-23,2024-12-28,1640.07,Pós-graduação,Visitar familiares,Estudante,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Pontos Turisticos,Curitiba - PR,2024-07-01,2024-07-08,1781.57,Pós-graduação,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,Mais de 10 salários mínimos
Sozinho,Pontos Turisticos,São José do Rio Preto - SP,2024-06-24,2024-06-25,402.09,Superior Incompleto,Negócios,Aposentado,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Pontos Culturais,São José do Rio Preto - SP,2024-11-19,2024-11-23,120.99,Superior Incompleto,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Família com crianças,Pontos Culturais,São Paulo - SP,2024-08-18,2024-08-22,108.41,Ensino Médio,Lazer,Assalariado,Familia de parques aquaticos,3 a 6 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2024-02-06,2024-02-07,173.33,Pós-graduação,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Sozinho,Parques de Entretenimento,São José do Rio Preto - SP,2024-08-21,2024-08-23,262.79,Ensino Médio,Negócios,Estudante,Turista Corporativo,6 a 10 salários mínimos
Família com crianças,Pontos Turisticos,Belo Horizonte - MG,2024-12-13,2024-12-20,791.55,Superior Incompleto,Lazer,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques de Entretenimento,São Paulo - SP,2024-01-23,2024-01-31,165.8,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Mais de 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2024-06-02,2024-06-06,1768.89,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Grupo de amigos,Hoteis,São Paulo - SP,2024-01-16,2024-01-20,723.9,Ensino Médio,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,6 a 10 salários mínimos
Sozinho,Centros de Evento,São Paulo - SP,2024-09-16,2024-09-21,375.29,Ensino Médio,Saúde/Bem-estar,CLT,Turista de Evento,3 a 6 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2024-11-26,2024-11-29,165.2,Superior Completo,Saúde/Bem-estar,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Família com crianças,Parques de Entretenimento,Ribeirão Preto - SP,2024-07-03,2024-07-08,657.45,Superior Incompleto,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques de Entretenimento,São Paulo - SP,2024-01-29,2024-02-03,367.02,Superior Incompleto,Lazer,Estudante,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Pontos Turisticos,Belo Horizonte - MG,2024-12-07,2024-12-13,388.44,Superior Incompleto,Lazer,Aposentado,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Parques Aquáticos,São José do Rio Preto - SP,2024-12-31,2025-01-05,643.46,Superior Completo,Lazer,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
Casal,Hoteis,São José do Rio Preto - SP,2024-06-04,2024-06-09,1870.19,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Pontos Turisticos,Goiânia - GO,2024-08-21,2024-08-25,298.1,Ensino Médio,Visitar familiares,CLT,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Restaurantes,Goiânia - GO,2024-01-23,2024-01-30,711.55,Superior Completo,Lazer,Assalariado,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Pontos Culturais,São Paulo - SP,2024-12-03,2024-12-10,566.52,Superior Completo,Lazer,Estudante,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Restaurantes,São Paulo - SP,2024-01-29,2024-02-04,488.84,Superior Completo,Lazer,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Hoteis,Goiânia - GO,2024-10-10,2024-10-15,1702.73,Pós-graduação,Visitar familiares,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Parques Aquáticos,Belo Horizonte - MG,2024-01-15,2024-01-22,740.35,Superior Completo,Negócios,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2024-02-03,2024-02-08,610.26,Pós-graduação,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Pontos Culturais,São Paulo - SP,2024-09-23,2024-09-27,789.35,Ensino Médio,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Sozinho,Restaurantes,São José do Rio Preto - SP,2024-09-23,2024-09-26,151.42,Ensino Médio,Lazer,Assalariado,Turista Corporativo,Até 3 salários mínimos
Família com crianças,Pontos Culturais,Belo Horizonte - MG,2024-06-05,2024-06-10,529.37,Superior Completo,Lazer,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Centros de Evento,Campinas - SP,2024-01-06,2024-01-11,490.92,Superior Completo,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Centros de Evento,Curitiba - PR,2024-07-06,2024-07-12,254.99,Superior Completo,Lazer,Estudante,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Pontos Culturais,Goiânia - GO,2024-01-29,2024-02-04,1704.99,Pós-graduação,Saúde/Bem-estar,Servidor Público,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Pontos Culturais,São Paulo - SP,2024-07-04,2024-07-12,192.63,Ensino Médio,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Casal,Pontos Turisticos,São José do Rio Preto - SP,2024-06-05,2024-06-07,1273.31,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2024-06-25,2024-06-28,166.84,Ensino Médio,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Família com crianças,Pontos Turisticos,Campinas - SP,2024-08-05,2024-08-12,367.44,Superior Incompleto,Eventos,Estudante,Turista de Evento,Até 3 salários mínimos
Grupo de amigos,Pontos Turisticos,São Paulo - SP,2024-08-20,2024-08-27,342.42,Pós-graduação,Visitar familiares,Aposentado,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Parques Aquáticos,Ribeirão Preto - SP,2024-07-24,2024-07-31,726.93,Superior Completo,Lazer,Assalariado,Familia de parques aquaticos,3 a 6 salários mínimos
Sozinho,Parques Aquáticos,Goiânia - GO,2024-07-08,2024-07-12,305.44,Ensino Médio,Lazer,Servidor Público,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2024-06-02,2024-06-06,470.48,Pós-graduação,Visitar familiares,CLT,Turista fiel premium,6 a 10 salários mínimos
Casal,Centros de Evento,São José do Rio Preto - SP,2024-04-29,2024-05-01,514.14,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,Até 3 salários mínimos
Família com crianças,Pontos Turisticos,São Paulo - SP,2024-08-20,2024-08-27,177.73,Ensino Médio,Visitar familiares,CLT,Turista econômico,Até 3 salários mínimos
Família com crianças,Parques de Entretenimento,São Paulo - SP,2024-11-10,2024-11-14,770.61,Ensino Médio,Lazer,Servidor Público,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Centros de Evento,Belo Horizonte - MG,2024-12-11,2024-12-16,460.07,Superior Incompleto,Lazer,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
Sozinho,Centros de Evento,São Paulo - SP,2024-02-27,2024-02-28,172.64,Ensino Médio,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Família com crianças,Parques de Entretenimento,São Paulo - SP,2024-07-25,2024-07-29,772.03,Pós-graduação,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Casal,Parques de Entretenimento,São Paulo - SP,2024-04-30,2024-05-01,365.63,Superior Incompleto,Lazer,Servidor Público,Casal de fim de semana,Até 3 salários mínimos
Casal,Pontos Turisticos,São Paulo - SP,2024-09-15,2024-09-22,656.28,Pós-graduação,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Sozinho,Parques Aquáticos,Goiânia - GO,2024-08-21,2024-08-25,349.16,Superior Incompleto,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2024-12-15,2024-12-20,551.71,Superior Incompleto,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Casal,Pontos Turisticos,Goiânia - GO,2024-01-17,2024-01-23,159.22,Pós-graduação,Visitar familiares,CLT,Turista econômico,Até 3 salários mínimos
Casal,Parques Aquáticos,São José do Rio Preto - SP,2024-03-03,2024-03-05,703.82,Superior Completo,Saúde/Bem-estar,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Grupo de amigos,Pontos Culturais,São Paulo - SP,2024-12-16,2024-12-24,168.2,Ensino Médio,Visitar familiares,CLT,Turista econômico,Até 3 salários mínimos
Família com crianças,Parques Aquáticos,São José do Rio Preto - SP,2024-04-21,2024-04-23,668.13,Superior Completo,Lazer,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Família com crianças,Pontos Culturais,São Paulo - SP,2024-01-28,2024-02-03,837.92,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Mais de 10 salários mínimos
Casal,Pontos Culturais,São Paulo - SP,2024-06-04,2024-06-09,497.07,Superior Completo,Lazer,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Pontos Culturais,Goiânia - GO,2024-01-02,2024-01-09,656.87,Superior Completo,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Casal,Pontos Turisticos,São Paulo - SP,2024-12-01,2024-12-07,599.85,Superior Completo,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Hoteis,Campinas - SP,2024-02-28,2024-03-05,638.45,Superior Completo,Lazer,Estudante,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2024-07-12,2024-07-21,114.66,Superior Incompleto,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Família com crianças,Hoteis,Curitiba - PR,2024-07-16,2024-07-20,637.54,Ensino Médio,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Grupo de amigos,Pontos Turisticos,São Paulo - SP,2024-07-09,2024-07-15,179.66,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Família com crianças,Parques Aquáticos,São José do Rio Preto - SP,2024-01-17,2024-01-24,641.65,Superior Completo,Lazer,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
Grupo de amigos,Hoteis,Ribeirão Preto - SP,2025-01-01,2025-01-03,1237.13,Superior Incompleto,Visitar familiares,Servidor Público,Turista fiel premium,3 a 6 salários mínimos
Sozinho,Pontos Turisticos,São Paulo - SP,2024-12-09,2024-12-17,138.47,Ensino Médio,Visitar familiares,CLT,Turista econômico,Até 3 salários mínimos
Casal,Parques Aquáticos,São Paulo - SP,2024-08-04,2024-08-05,545.45,Superior Completo,Lazer,Estudante,Casal de fim de semana,Até 3 salários mínimos
Grupo de amigos,Pontos Culturais,São Paulo - SP,2024-12-03,2024-12-09,753.51,Superior Completo,Visitar familiares,Servidor Público,Familia de parques aquaticos,Mais de 10 salários mínimos
Casal,Restaurantes,São Paulo - SP,2024-11-13,2024-11-16,481.59,Superior Completo,Eventos,Estudante,Casal de fim de semana,6 a 10 salários mínimos
Sozinho,Pontos Turisticos,São Paulo - SP,2024-04-19,2024-04-22,138.15,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Família com crianças,Centros de Evento,Curitiba - PR,2024-03-15,2024-03-21,578.71,Superior Completo,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,6 a 10 salários mínimos
Grupo de amigos,Pontos Turisticos,São Paulo - SP,2024-01-18,2024-01-27,243.77,Superior Completo,Visitar familiares,CLT,Turista econômico,Até 3 salários mínimos
Sozinho,Pontos Culturais,Belo Horizonte - MG,2024-05-10,2024-05-18,223.41,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Sozinho,Hoteis,Curitiba - PR,2025-01-01,2025-01-06,1911.8,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Parques Aquáticos,Campinas - SP,2024-07-11,2024-07-18,716.69,Superior Incompleto,Lazer,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
